Year,Month,Day,Open,High,Low,Close,Volume,QPL1,QPL2,QPL3,QPL4,QPL5,QPL6,QPL7,QPL8,QPL9,QPL10,QPL11,QPL12,QPL13,QPL14,QPL15,QPL16,QPL17,QPL18,QPL19,QPL20,QPL21,QPL-1,QPL-2,QPL-3,QPL-4,QPL-5,QPL-6,QPL-7,QPL-8,QPL-9,QPL-10,QPL-11,QPL-12,QPL-13,QPL-14,QPL-15,QPL-16,QPL-17,QPL-18,QPL-19,QPL-20,QPL-21
2013,12,4,0.9714700000000001,0.97224,0.96004,0.9642799999999999,83410,1.0657056731048469,1.2842419127904918,1.55245979866012,1.8524879639084029,2.1783455096935933,2.5262852404287344,2.8936909199675993,3.2786114168593388,3.6795245962698893,4.095203330751759,4.524633193045447,4.966958816309198,5.421447291018232,5.887462248544984,6.364444946900792,6.851900112515434,7.3493851115773845,7.85650151316864,8.372888409213289,8.898217050136735,9.432186482868278,0.8855671736741811,0.73487241889602,0.6079087920437779,0.5094521418151922,0.4332434669800149,0.3735737935672838,0.3261419367174734,0.2878517277305296,0.25648801528782517,0.23045350491223465,0.20858131933226984,0.19000639944932662,0.174077863389639,0.16029894053813046,0.14828535226148312,0.13773609442673765,0.1284126422240845,0.12012394566692708,0.11271545908357265,0.10606101824471655,0.1000567538199276
2013,12,5,0.9643,0.9660200000000001,0.9602,0.9650700000000001,76314,1.0578401603497831,1.2747634785468116,1.5410017641800093,1.838815551274741,2.1622680834174313,2.507639821451438,2.8723338385382524,3.2544134036845813,3.652367616275391,4.064978405760261,4.491238831928649,4.930299841031591,5.381433932832595,5.844009435465766,6.317471730775457,6.801329200591509,7.29514247799116,7.7985160727027285,8.311091740356751,8.832543157737092,9.36257159297753,0.8790311852903464,0.7294486433358024,0.6034220801134518,0.5056920958469019,0.43004588428755225,0.3708166069327224,0.3237348241084743,0.28572721859712563,0.2545949881540859,0.22875262724208453,0.20704187080620895,0.18860404437500455,0.17279306995236998,0.1591158433723318,0.14719092219600005,0.13671952387176456,0.1274648840382973,0.1192373627663415,0.11188355501898063,0.10527822773053225,0.09931827818517935
2013,12,6,0.96509,0.97026,0.9577399999999999,0.9680799999999999,68125,1.058706792856966,1.2758078248581795,1.5422642254407188,1.8403219956234989,2.164039515322336,2.509694198158839,2.8746869897696588,3.25707957250021,3.655359807934478,4.068308627621248,4.494918266417111,4.934338974988259,5.3858426570957265,5.84879712337826,6.322647301310885,6.806901169966669,7.301119002472766,7.804904984553226,8.317900578347919,8.839779193301348,9.370241852812075,0.8797513290592766,0.7300462420376953,0.6039164319160958,0.5061063826411765,0.43039819814069663,0.37112039737084,0.3240000429315021,0.28596129979871404,0.25480356436547413,0.22894003217366313,0.20721148926305524,0.1887585576956063,0.17293463017767577,0.15924619856912134,0.14731150793543263,0.13683153094825393,0.1275693092777355,0.11933504763265428,0.11197521529945868,0.10536447661563762,0.09939964439877086
2013,12,8,0.9706899999999999,0.97165,0.9697899999999999,0.96988,2118,1.0648500106294005,1.2832107860526853,1.5512133179216978,1.851000588475452,2.176596500977358,2.5242568684897817,2.891367555460641,3.2759789970160593,3.676570280454588,4.091915263597872,4.521000333677092,4.962970810630463,5.4170943733913415,5.8827351642769505,6.359334889916445,6.846398674398186,7.343484239304406,7.850193473620046,8.366165759044794,8.891072609959368,9.424613314930372,0.8848561456491614,0.7342823847346572,0.6074206978588887,0.5090430991575537,0.4328956127958976,0.3732738485777499,0.32588007509473704,0.28762060958212576,0.2562820792816443,0.2302684721949798,0.2084138479444975,0.1898538419935426,0.1739380950659193,0.16017023540712305,0.14816629292381547,0.13762550516134306,0.12830953882312018,0.12002749731790939,0.11262495905980949,0.10597586111765046,0.09997641755840686
2013,12,9,0.96988,0.97216,0.96486,0.96659,60429,1.0639614380587448,1.2821400005941943,1.5499188956164134,1.8494560062950802,2.1747802226951136,2.5221504822454843,2.8889548307803383,3.273245330255731,3.673502337107929,4.088500732322681,4.517227748948416,4.9588294201179295,5.412574035855726,5.877826269075533,6.354028292278855,6.840685642507198,7.337356410405543,7.843642817165739,8.359184545408281,8.883653383621333,9.416748871302547,0.8841177703924101,0.7336696569517038,0.6069138308207348,0.5086183240900064,0.43253437960469887,0.37296236724246473,0.32560814187112624,0.287380602274168,0.25606822265984114,0.23007632283475365,0.20823993534950316,0.1896954169433054,0.17379295103744125,0.16003658007876922,0.14804265438085296,0.1375106624626641,0.1282024699067342,0.11992733941700642,0.11253097826590161,0.10588742871646646,0.09989299144067379
2013,12,10,0.96659,0.97252,0.9655100000000001,0.9697899999999999,63520,1.0603522976174395,1.2777907608924222,1.5446613037838381,1.8431823329945576,2.1674029936227885,2.5135949134260556,2.8791549984368863,3.2621419183526696,3.6610411845023645,4.074631833686415,4.5019045344331765,4.9420082166781345,5.394213652532051,5.8578876700475515,6.332474333973088,6.817480858653682,7.312466833766955,7.817035829838981,8.330828751748866,8.853518501334745,9.384805637308046,0.8811186906458528,0.7311809231172386,0.6048550745793438,0.5068930031366347,0.4310671484947683,0.37169721465840516,0.3245036229752257,0.28640575777641364,0.25519959514659113,0.2292958643222301,0.20753354962415585,0.18905193741826778,0.17320341541559814,0.15949370843644323,0.14754046820017802,0.13704420261247421,0.1277675850488207,0.11952052522691903,0.1121492538066955,0.10552824032153392,0.09955413720938763
2013,12,11,0.96977,0.9703,0.9564,0.95805,64356,1.0638407677096435,1.2819945852850165,1.5497431098712513,1.8492462482212026,2.1745335676197475,2.5218644297925557,2.8886271768114082,3.2728740915598844,3.673085702826284,4.0880370305445695,4.516715422627239,4.958267009060672,5.411960162857063,5.877159628986452,6.353307643216961,6.839909798670152,7.336524236110637,7.8427532218447835,8.35823647935888,8.882645834365551,9.41568086043951,0.8840174972093946,0.7335864470058707,0.6068449970254299,0.5085606385870062,0.43248532324540034,0.37292006730804333,0.3255712126679199,0.28734800868913674,0.25603918040255924,0.2300502284771921,0.20821631758968914,0.18967390243031024,0.1737732401199936,0.16001842935516564,0.1480258639614383,0.1374950665406213,0.1281879296835213,0.11991373772676034,0.11251821544203758,0.10587541937803407,0.09988166196789523
2013,12,12,0.9581,0.96125,0.9487200000000001,0.9495299999999999,78211,1.051038740673159,1.2665673429386084,1.5310938403617824,1.8269928234743642,2.1483657064422284,2.4915168650136086,2.853866069380379,3.233489040827748,3.628884593128126,4.038842487357571,4.46236225746224,4.898600308713437,5.346833818362448,5.806435175899357,6.276853329105014,6.757599820685185,7.248238108641844,7.748375245521605,8.257655290299494,8.775754017865713,9.302374617060842,0.873379424065831,0.724758628207023,0.5995423571053594,0.5024407311323412,0.42728088949072257,0.36843242881078636,0.3216533599277499,0.2838901256226341,0.2529580609254689,0.22728185436134105,0.2057106879803264,0.18739140818800357,0.17168209096895745,0.15809280258740133,0.146244553101719,0.13584048099298726,0.12664534418447854,0.11847072204338047,0.11116419585573507,0.10460133774616089,0.09867970790129661
2013,12,13,0.94952,0.9534600000000001,0.9476399999999999,0.94885,56975,1.0416264534432502,1.2552249488227405,1.5173825522391398,1.8106316937119074,2.1291266105636413,2.469204773685129,2.8283090598038387,3.2045324225516785,3.596387119159815,4.002673748664817,4.42240080441034,4.854732246247346,5.298951724466665,5.754437248951005,6.220642702277209,6.697084001395467,7.183328513639081,7.678986810487084,8.183706138446068,8.697165175914678,9.21906976974388,0.8655581157906147,0.7182682524320347,0.5941733210715802,0.4979412618983203,0.42345449346543257,0.3651330339259137,0.31877288207765064,0.2813478259901926,0.25069276485747966,0.22524649447153802,0.20386850271483098,0.18571327617437966,0.17014463940804142,0.15667704614632014,0.14493490038737525,0.13462399907364708,0.12551120677387126,0.11740979020418603,0.11016869559434044,0.10366460934843408,0.0977960090245686
2013,12,15,0.9489700000000001,0.9491799999999999,0.94742,0.9476399999999999,1202,1.0410231016977434,1.2544978722768516,1.5165036235133293,1.809582903342519,2.1278933351868092,2.4677745114204828,2.8266707899591887,3.2026762290724435,3.5943039477515897,4.000355239774256,4.419839172804449,4.851920190961059,5.295882359473346,5.751104048505598,6.2170394569677345,6.69320478221023,7.179167642164545,7.674538833882307,8.178965808199054,8.692127429635766,9.213729715428691,0.8650567498755367,0.7178522027028689,0.5938291520950558,0.497652834383319,0.4232092116689396,0.36492153425380647,0.3185882360616187,0.2811848580650361,0.2505475535710701,0.22511602268373015,0.20375041391576076,0.1856057036094038,0.17004608482080322,0.1565862925283021,0.14485094829030196,0.13454601946343298,0.1254385056578067,0.11734178175295562,0.11010488147502027,0.1036045626562721,0.09773936166067577
