Year,Month,Day,Open,High,Low,Close,Volume,QPL1,QPL2,QPL3,QPL4,QPL5,QPL6,QPL7,QPL8,QPL9,QPL10,QPL11,QPL12,QPL13,QPL14,QPL15,QPL16,QPL17,QPL18,QPL19,QPL20,QPL21,QPL-1,QPL-2,QPL-3,QPL-4,QPL-5,QPL-6,QPL-7,QPL-8,QPL-9,QPL-10,QPL-11,QPL-12,QPL-13,QPL-14,QPL-15,QPL-16,QPL-17,QPL-18,QPL-19,QPL-20,QPL-21
2013,12,4,1.98899,2.00493,1.98728,1.9948599999999999,74494,2.181928342356233,2.629359961832234,3.178509902454005,3.792788285108314,4.459949803211072,5.172322439561024,5.9245497060190795,6.712636851389189,7.533467453173898,8.38452908770414,9.263744814184136,10.169363352497587,11.099884141931662,12.054004279837242,13.030579796531242,14.028596667722185,15.04714864388638,16.085419976609977,17.14267174183571,18.218230856898785,19.311481149762912,1.8131123480562543,1.5045795469340222,1.2446339138492735,1.0430535328409514,0.8870237098300306,0.7648558778628181,0.6677437807772626,0.5893483153764357,0.5251341755559424,0.47183105678547516,0.4270498917503282,0.38901955638436203,0.35640743358349514,0.3281964340030429,0.30359978465065035,0.2820012089450389,0.26291235062048424,0.24594205347778242,0.23077390033931586,0.21714958226044936,0.20485643692579059
2013,12,5,1.9948700000000001,2.00525,1.98397,1.9868299999999999,76573,2.188378721017289,2.637133071086465,3.1879064495590326,3.8040008076028653,4.473134638148846,5.1876132434085145,5.942064299994612,6.732481247130831,7.555738449320014,8.409316055479593,9.291130984807118,10.199426779921902,11.13269844404206,12.08963922278087,13.069101764567082,14.07006904737528,15.091632142559604,16.132972890130137,17.193350181567432,18.272088944389708,19.368571184987125,1.8184724054756336,1.5090274967658324,1.2483133930892063,1.0461370851831475,0.8896459952179917,0.7671170016300736,0.6697178145486593,0.591090590649018,0.5266866162179211,0.47322591880785775,0.42831236836584263,0.3901696048971952,0.3574610717161509,0.3291666726829447,0.30449730888845233,0.28283488186878253,0.2636895916431382,0.2466691256473003,0.23145613128768422,0.21779153598756287,0.20546204874340843
2013,12,6,1.98672,2.00283,1.96944,1.9719400000000002,67092,2.1794381451520493,2.6263591186337463,3.174882323894751,3.7884596412201117,4.454859739383054,5.166419357123303,5.917788119569343,6.704975834665801,7.524869636634496,8.374959969192187,9.253172261919822,10.15775723340691,11.08721603550469,12.04024725254438,13.015708220435775,14.01258607217584,15.02997559252784,16.06706196407753,17.12310710608894,18.197438704074912,19.289441289225675,1.811043074188569,1.5028623962336465,1.2432134346188912,1.0418631138244911,0.8860113649608687,0.7639829610343027,0.6669816963110942,0.588675702303517,0.524534848973852,0.4712925641339772,0.42656250707052934,0.38857557507073426,0.35600067192343926,0.32782186907049576,0.3032532914500023,0.2816793658265188,0.26261229328690866,0.24566136405179506,0.23051052206503078,0.21690175318552632,0.20462263780572384
2013,12,8,1.9713900000000002,1.9720099999999998,1.96915,1.96965,3741,2.1626210865000095,2.6060935123637865,3.150384183228071,3.7592269932878897,4.420484991152432,5.126554047092348,5.872125070990279,6.653238660053663,7.4668059681106955,8.310336803206182,9.181772602795624,10.079377583336377,11.001664462145442,11.947341865584214,12.915275946628052,13.904461653794561,14.914000756701228,15.943084725257112,16.990981173931242,18.057022975973585,19.14059941167684,1.7970686387737593,1.491265955600713,1.2336205066004955,1.0338238523609085,0.8791746923422562,0.7580878883553869,0.6618351082642385,0.5841333417714275,0.5204874143908362,0.4676559595756228,0.42327105018008115,0.3855772343051335,0.3532536867918725,0.3252923182264661,0.30091331754430417,0.27950586141818723,0.2605859149064181,0.2437657830384092,0.22873184852107045,0.21522808811126617,0.2030437212812203
2013,12,9,1.9696599999999997,1.98607,1.9630299999999998,1.98345,55241,2.160723271009596,2.603806526137626,3.147619552872339,3.7559280708532676,4.416605779512576,5.1220552221508235,5.866971967660742,6.647400087837158,7.460253447135731,8.303044038877688,9.173715107017092,10.070532391254051,10.992009914075544,11.936857435092293,12.903942102290973,13.892259746175535,14.900912924608592,15.929093817027537,16.97607068060881,18.04117697404173,19.123802513558143,1.7954916150772409,1.4899572900889726,1.2325379387288822,1.032916616722813,0.87840316960056,0.7574226257503949,0.6612543126138105,0.5836207335704805,0.5200306588899478,0.4672455664976088,0.42289960723027836,0.38523886969166377,0.35294368781746865,0.32500685684615477,0.3006492500389644,0.2792605800987864,0.2603572368504331,0.2435518655463571,0.22853112410939058,0.21503921397046574,0.20286553957297554
2013,12,10,1.98345,1.9879799999999999,1.97238,1.9805400000000002,56269,2.1758509447742167,2.6220363180790973,3.1696566931067505,3.782224105751203,4.447527356688068,5.15791579784077,5.908047860674786,6.693939920707438,7.512484235716503,8.361175379970122,9.237942197644797,10.14103828652298,11.0689672654535,12.020429860805322,12.994285289232169,13.989522350838149,15.005237320306508,16.040616721354585,17.09492368807487,18.167487012562102,19.257692239024454,1.8080622259298325,1.5003887914802418,1.2411671936130102,1.0401482811443923,0.8845530531889925,0.7627254993474107,0.6658838918157766,0.5877067839121319,0.5236715018710169,0.47051685005010113,0.42586041548333,0.3879360072753321,0.35541472010476843,0.32728229755973404,0.30275415807285727,0.2812157415985185,0.262180052105943,0.24525702289629786,0.2301311181192545,0.2165447483066724,0.20428584347857925
2013,12,11,1.98045,1.99446,1.97653,1.97889,65133,2.17255993525327,2.618070446010612,3.164862536420512,3.7765034310090853,4.440800400087164,5.150114367306337,5.899111843340332,6.683815229002519,7.50112148258073,8.348528967839789,9.223969661612665,10.125699803143227,11.052225274580849,12.002248767466739,12.974631223907762,13.968362973464123,14.98254165771813,16.016355030783075,17.069067341272973,18.140008396495308,19.228564670032508,1.80532750275668,1.498119429321155,1.239289908286514,1.038575040153476,0.8832151524808491,0.7615718647722804,0.6648767317283293,0.5868178679567329,0.522879440308783,0.46980518575296726,0.42521629476112877,0.38734924783000907,0.3548771496289237,0.32678727782509026,0.30229623754336643,0.2807903982700779,0.2617835005637726,0.24488606770776836,0.22978304110478084,0.2162172208948798,0.20397685785734568
2013,12,12,1.97889,1.99432,1.97079,1.9879,67738,2.1708486103023774,2.6160081925349994,3.1623695749436673,3.773528680143184,4.437302382654694,5.146057623428431,5.894465114326415,6.678550389315961,7.495212850950129,8.341952833532016,9.216703942875956,10.117723791785757,11.04351943932707,11.992794598930674,12.96441110993907,13.957360097229628,14.970739913172173,16.00373895168589,17.055622040935987,18.125719516140574,19.213418334156696,1.8039054467066407,1.49693936099843,1.238313719916736,1.0377569548381993,0.8825194441126146,0.7609719747932127,0.6643530084828567,0.5863556316599253,0.5224675682964213,0.4694351203184576,0.42488135198558413,0.3870441329184411,0.3545976129814844,0.3265298675630755,0.30205811886803124,0.2805692197392888,0.26157729376184397,0.244693171009733,0.22960204105725454,0.21604690664074766,0.2038161853343042
2013,12,13,1.9879,1.9887599999999999,1.9681,1.97015,50407,2.1807326088969554,2.6279190283140172,3.1767680255246713,3.7907097732853448,4.457505675646077,5.16948791980018,5.921302953054228,6.7089582134030685,7.529338986201234,8.379934224630118,9.258668126092461,10.163790370202944,11.093801218581266,12.047398482590891,13.023438819463374,14.020908760609622,15.038902553145936,16.076604895702324,17.133277269164353,18.208246959727852,19.300898133029172,1.812118731970009,1.5037550120162206,1.2439518335139799,1.042481921947585,0.8865376059060718,0.7644367239671873,0.6673778459454901,0.5890253425793073,0.5248463931883307,0.4715724854241832,0.4268158612212618,0.38880636711922795,0.35621211631060484,0.32801657683278895,0.30343340685826864,0.2818466675357054,0.262768270226829,0.24580727309261668,0.2306474323573904,0.21703058063416472,0.20474417215007573
2013,12,15,1.97065,1.9731900000000002,1.9692,1.9724599999999999,1724,2.161809304151509,2.6051152639202266,3.1492016245787986,3.757815893518167,4.418825675190876,5.124629694227187,5.869920853381113,6.650741236099782,7.464003155670538,8.307217354880699,9.178326043907697,10.075594090769371,10.99753477106352,11.942857195894028,12.91042794384803,13.899242340708966,14.90840249326276,15.937100174916138,16.98460327505344,18.050244917343775,19.133414611325488,1.7963940737243815,1.4907061796014716,1.233157442886626,1.0334357862498156,0.8788446768342474,0.757803325160188,0.6615866754426681,0.5839140758357624,0.5202920392054852,0.46748041571566307,0.4231121670686048,0.3854325003086205,0.35312108607449744,0.32517021335858726,0.30080036381369646,0.27940094339717186,0.26048809885934937,0.2436742807585719,0.22864598952416693,0.21514729801635732,0.20296750482798265
