Year,Month,Day,Open,High,Low,Close,Volume,QPL1,QPL2,QPL3,QPL4,QPL5,QPL6,QPL7,QPL8,QPL9,QPL10,QPL11,QPL12,QPL13,QPL14,QPL15,QPL16,QPL17,QPL18,QPL19,QPL20,QPL21,QPL-1,QPL-2,QPL-3,QPL-4,QPL-5,QPL-6,QPL-7,QPL-8,QPL-9,QPL-10,QPL-11,QPL-12,QPL-13,QPL-14,QPL-15,QPL-16,QPL-17,QPL-18,QPL-19,QPL-20,QPL-21
2013,12,4,0.82537,0.8265100000000001,0.8123100000000001,0.81482,75315,0.9054335094347201,1.0911039430552545,1.3189843680402928,1.5738911039672645,1.85074272322954,2.1463555734018187,2.458506875779651,2.7855389308297656,3.1261585185577307,3.4793230600045075,3.844170688280565,4.21997467571528,4.606112335520106,5.002043002955905,5.407291965602136,5.821438434400304,6.244106343523347,6.674957182336048,7.113684319960854,7.560008447683775,8.013673872960556,0.7523861551416502,0.6243544817484924,0.5164849966434094,0.4328353055575624,0.36808770249343253,0.3173917897584373,0.27709324045879025,0.24456152070259213,0.2179146172070288,0.195795453641812,0.1772126401610709,0.16143121446209427,0.14789818121599876,0.13619147946097845,0.12598462247528006,0.11702187433167927,0.10910058212038728,0.10205842798553903,0.09576410847870584,0.0901104332904173,0.08500915406585241
2013,12,5,0.81481,0.81639,0.81014,0.8127,73392,0.893849155920986,1.0771440733741862,1.3021089365047323,1.5537543288750097,1.8270638359943558,2.118894537920612,2.42705209476237,2.7499000160284495,3.0861616275198087,3.434807689305733,3.7949873614474567,4.165983214218553,4.547180527648374,4.938045554404087,5.3381096556602206,5.746957426043728,6.164217611212254,6.589556031524329,7.022669979218174,7.463283719128653,7.911144830108909,0.7427599295721531,0.6163663269485069,0.5098769522941425,0.4272974972695366,0.3633782920007679,0.31333099605397857,0.2735480369509758,0.2414325365395872,0.21512656050796508,0.19329039531590056,0.17494533521892264,0.15936582121455714,0.1460059331410252,0.13444900999503234,0.12437274221147236,0.11552466581556826,0.10770472069194756,0.10075266572191509,0.09453887738775858,0.08895753680090737,0.08392152467911022
2013,12,6,0.8126899999999999,0.8149,0.80634,0.8117,61045,0.89152350919285,1.074341523779123,1.29872106577979,1.549711718723913,1.822310119996383,2.1133815270096123,2.420737309179355,2.742745233890306,3.078131948637195,3.4258708914002964,3.7851134359847487,4.155144019296861,4.535349520765033,4.925197581778153,5.324220782830971,5.732004799366082,6.148179342983132,6.5724111035204595,7.004398160811498,7.443865497108116,7.890561348021267,0.7408273918631251,0.6147626443560854,0.508550337330085,0.42618574030262224,0.36243284216701316,0.31251576095421973,0.27283631048917967,0.24080436926443846,0.21456683700398632,0.1927874858792592,0.17449015657523376,0.15895117787319551,0.14562605000476153,0.13409919604921738,0.12404914503729883,0.1152240898634702,0.10742449093548048,0.1004905240553542,0.09429290296419719,0.08872608409657393,0.08370317484010514
2013,12,8,0.81271,0.8137,0.81206,0.81216,2370,0.8915454492563231,1.0743679629262464,1.2987530268243652,1.5497498565555272,1.8223549663737226,2.1134335365465087,2.420796882628252,2.7428127318350057,3.0782077003247674,3.4259552008144993,3.7852065862249633,4.155246275852726,4.535461134037518,4.925318789067077,5.324351809933135,5.732145861881909,6.14833064740039,6.572572848124271,7.004570536456845,7.444048687881897,7.8907555318145475,0.7408456233509463,0.6147777734371461,0.5085628525655951,0.42619622857589506,0.3624417615050675,0.3125234518513873,0.2728430248897627,0.24081029537080784,0.21457211741440127,0.1927922303079068,0.1744944507133818,0.158955089602831,0.14562963380793384,0.1341024961807817,0.12405219784082878,0.11522692548565983,0.1074271346124283,0.10049299708994443,0.09429522347762703,0.08872826761265257,0.08370523474424672
2013,12,9,0.81218,0.81426,0.8078,0.80892,57607,0.890964037574289,1.0736673255274805,1.2979060591431297,1.548739204017753,1.8211665373742294,2.112055283818759,2.419218186232498,2.74102403630047,3.0762002806041138,3.4237210013381403,3.7827381048592863,4.152536477122304,4.5325033823166825,4.922106795910594,5.320879591725823,5.728407705212497,6.144321080343109,6.568286616123304,7.000002581855176,7.4391941323767625,7.885609661292637,0.7403624889236893,0.6143768527890408,0.5082311988245808,0.4259182893341665,0.3622053990466288,0.3123196430764476,0.27266509327431365,0.24065325355202064,0.21443218653840657,0.19266650294874646,0.1743806560524596,0.15885142876749062,0.14553466302386794,0.13401504269432796,0.1239712985472854,0.11515178149763532,0.10735707717331153,0.1004274616733042,0.09423372987173669,0.0886704044365692,0.08365064728449545
2013,12,10,0.80892,0.81292,0.80798,0.81116,62452,0.8873878072281931,1.069357744546393,1.2926964088774169,1.5425227374646515,1.813856577867913,2.103577729304674,2.40950771406239,2.7300218713144573,3.063852755529907,3.4099785668231775,3.7675546157043684,4.135868658516307,4.514310418901734,4.902350007815998,5.299522174073299,5.705414515132721,6.119658460330404,6.541922245702262,6.97190535166378,7.4093340362508435,7.8539577029880565,0.7373907564088634,0.6119108125761664,0.5061912154364548,0.42420870079070394,0.36075154694377964,0.31106602683813933,0.2715706459792876,0.23968729821382023,0.21357147964077894,0.19189316107919424,0.17368071153433426,0.15821381683690622,0.14495050310678328,0.13347712124934838,0.12347369157190537,0.11468957508072983,0.10692615783081971,0.10002435703510211,0.09385548618267531,0.08831449131575458,0.08331488290942163
2013,12,11,0.81115,0.81253,0.80062,0.80204,61203,0.8898341243054305,1.0723057094506339,1.2962600653475211,1.546775105689626,1.8188569489412523,2.1093767926686033,2.4161501536143355,2.7375478921484477,3.072299068694165,3.419379066506726,3.777940867488254,4.147270264495256,4.526755298783739,4.915864620531013,5.314131695964443,5.721142985647415,6.136528902854432,6.559956769027085,6.991125236119858,7.429759807527162,7.875609195938736,0.7394235673009069,0.613597705114421,0.5075866641958171,0.4253781432606185,0.36174605313683295,0.31192356187231957,0.27231930164429013,0.24034805907400028,0.21416024540203957,0.19242216487339717,0.17415950793783716,0.15864997469126302,0.14535009716049457,0.13384508591876693,0.12381407916549356,0.1150057469548707,0.1072209278104997,0.10030010039190906,0.09411422343010073,0.08855795335852042,0.08354456222120525
2013,12,12,0.80208,0.80512,0.79196,0.79382,82063,0.8798843055204336,1.0603155562302464,1.2817657316327926,1.5294795990526229,1.7985191168178507,2.0857904676861656,2.3891335945398335,2.7069375742272417,3.037945678380344,3.381144747166017,3.735697233551105,4.1008969164104725,4.476138679712089,4.860897115004025,5.25471090513365,5.657171134719939,6.067912349628901,6.486605591199217,6.912952880955453,7.34668279161855,7.787546845686422,0.7311555875740755,0.6067366668534485,0.5019110048920433,0.4206217113314145,0.3577011333292128,0.3084357400068422,0.2692743209799078,0.23766056983551026,0.2117655792788854,0.19027056648172888,0.17221211628771552,0.15687600530156967,0.1437248424218572,0.13234847625436058,0.1224296327646663,0.11371979229188521,0.10602202031467127,0.09917857920525479,0.0930618705896754,0.08756772881686747,0.08261039569300907
2013,12,13,0.79368,0.7979,0.7931,0.79696,59586,0.8706694788617816,1.0492111144384875,1.268342092911324,1.5134617097746932,1.7796836383353178,2.063946462189752,2.3641127460033604,2.678588437453467,3.006129969600179,3.345734793201083,3.6965741326611328,4.057949162947168,4.429261105268665,4.809990053655988,5.199679522225309,5.5979248780726625,6.004364494381441,6.4186728575989855,6.840555109910139,7.2697426666315215,7.705989652508976,0.7234983626892484,0.6003824528080055,0.49665460597785377,0.4162166365568486,0.3539550113464114,0.30520556319647735,0.2664542727350554,0.2351716051603927,0.20954780690463018,0.18827790644975387,0.1704085782655521,0.15523307885466517,0.14221964508949186,0.130962420997358,0.121147455282092,0.11252883097225147,0.10491167599659422,0.09813990467737212,0.09208725494914917,0.08665065206384821,0.08174523595355507
2013,12,15,0.79728,0.79728,0.79535,0.79666,1600,0.8746186902869181,1.05397016092067,1.2740950809348106,1.5203265194652344,1.7877559862564032,2.0733081788310717,2.3748359668047057,2.6907380674993706,3.0197652733631064,3.360910487757483,3.713341175899692,4.076355343002869,4.449351494315847,4.831807365662289,5.223264400614598,5.623316130921495,6.031599289487495,6.447786886284798,6.871582726072416,7.302717005911676,7.74094273529931,0.7267800304970314,0.6031056873989096,0.4989073483696493,0.41810452574594825,0.35556049219618335,0.3065899246866337,0.26766286483999213,0.23623830430687165,0.210498280779311,0.18913190360631457,0.17118152313219356,0.1559371901890528,0.1428647296605056,0.13155644467893052,0.12169695991748097,0.11303924296638021,0.10538753784719866,0.09858505090360754,0.09250494736651754,0.08704368495799933,0.08211601869903536
2013,12,16,0.79662,0.79668,0.7903899999999999,0.79299,59464,0.8738946681923098,1.053097669065603,1.273040366463838,1.5190679710219686,1.7862760558042043,2.0715918641134965,2.3728700429911256,2.6885106353242882,3.0172654676732367,3.3581282770888095,3.7102672179726226,4.072980876659324,4.445668256323864,4.827807525127801,5.218940506243228,5.618661067899209,6.026606243718052,6.442449314359066,6.8658943297759985,7.29667171037698,7.734534670121082,0.7261783913989378,0.6026064277239105,0.4984943455978201,0.4177584127279466,0.35526615404039186,0.30633612508010505,0.2674412896207537,0.23604274279668383,0.2103240272356195,0.1889753374609451,0.1710398165733093,0.15580810311108173,0.14274646415581974,0.1314475403373089,0.121596217400993,0.11294566743412328,0.10530029650792118,0.09850344076213104,0.09242837042333334,0.08697162892740495,0.08204804186236396
2013,12,17,0.79299,0.79486,0.78597,0.78913,64075,0.8699125466719636,1.0482989638627358,1.2672394368734892,1.512145954584006,1.7781364383171097,2.0621521331668315,2.3620574620164354,2.6762597583613355,3.003516536378951,3.3428261184111054,3.6933604493737415,4.054421311769824,4.425410447367955,4.805808402188113,5.195159087200694,5.593058221276635,5.999144491986113,6.413092668767537,6.834608150145701,7.2634225849361576,7.699290311640828,0.7228693763594232,0.5998604995114155,0.4962228303527596,0.41585479112893775,0.35364729418353835,0.30494022724419734,0.2662226259149425,0.2349671544906509,0.20936563274531633,0.18811422366141306,0.17026043049944584,0.15509812418224084,0.14209600388004756,0.1308485664583899,0.1210421335603091,0.11243100200671012,0.10482046914189502,0.0980545849840103,0.09200719723582022,0.08657532075913592,0.08167416926067134
2013,12,18,0.78915,0.79308,0.78383,0.79085,75446,0.8657000544851513,1.0432226476150745,1.2611029163151035,1.5048234909140952,1.7695259338679519,2.0521663020827567,2.3506193598283334,2.663300152979039,2.988972212365161,3.3266387108842785,3.6754756032526115,4.034788053043742,4.403980699050962,4.782536602714725,5.170001883585453,5.565974218237881,5.970094043872989,6.382037704836003,6.801512026239273,7.228249956370659,7.662007023331139,0.719368930697788,0.5969557159477844,0.49381990513484436,0.41384104266056476,0.35193478127711486,0.30346357498803056,0.26493346100300996,0.23382934206774,0.2083517939456568,0.18720329336108163,0.16943595597502828,0.15434707209222734,0.14140791367096628,0.13021494119804589,0.12045599528256085,0.11188656254630612,0.10431288316791695,0.09757976234269251,0.09156165865729396,0.0861560856720414,0.08127866766549235
2013,12,19,0.79085,0.79645,0.79009,0.7957,65834,0.8675649598803548,1.0454699751205496,1.2638196051039723,1.5080652066012954,1.773337875941798,2.056587112718936,2.3556831029845244,2.6690374782784936,2.995411105808766,3.333805011091468,3.68339337367082,4.043479860292268,4.413467827212131,4.7928392222732565,5.1811391872692845,5.577964532083164,5.982954919339737,6.3957859961598595,6.816163956093682,7.2438211721418435,7.678512645759908,0.7209186071625744,0.5982416878379336,0.4948837001531923,0.41473254588875075,0.35269292501172944,0.30411730124727104,0.26550418505256346,0.23433306110913285,0.20880062883092276,0.1876065697961242,0.16980095771760897,0.15467956911124375,0.14171253694061164,0.1304954523810107,0.12071548358260566,0.11212759043242249,0.10453759570848017,0.09778997028285925,0.09175890229882902,0.08634168453872387,0.08145375951752472
2013,12,20,0.7957,0.79981,0.79505,0.79871,59260,0.8728854252725525,1.0518814682979343,1.2715701584133914,1.5173136307677189,1.7842131224465934,2.06919942541627,2.370129664341893,2.685405729868113,3.0137808900449325,3.354250044035507,3.7059823069227686,4.068277075089533,4.440534045789583,4.822231989837301,5.212913259543742,5.612172192171173,6.019646240524282,6.435009062583802,6.857965050090082,7.288244934783163,7.725602215630219,0.725339742959171,0.6019104899951239,0.4979186447643612,0.41727595215739893,0.35485586448989453,0.3059823438103984,0.26713242719393654,0.23577014190369475,0.2100811283565344,0.18875709374315738,0.17084228621850092,0.15562816354784934,0.142581609209894,0.13129573428535146,0.1214557884386158,0.11281522881340147,0.10517868736832227,0.09838968117098199,0.09232162680556141,0.08687118718778855,0.08195328627185233
