Date,Year,Month,Day,Hour,Minute,Open Price,High,Low,Close,Volume,RSI,MACD_M,MACD_S,STO_K,STO_D
20,2013,12,29,0,0,1.08534,1.08661,1.08486,1.08598,1650,41.83482121,-0.00709891,-0.00952868,17.72068511,17.72068511
21,2013,12,30,0,0,1.08598,1.08888,1.08344,1.08534,34792,39.78237141,-0.006757,-0.00893778,9.52380952,9.52380952
22,2013,12,31,0,0,1.08537,1.08763,1.08374,1.08556,20060,40.94431707,-0.00639458,-0.00833476,15.94296824,15.94296824
23,2014,1,2,0,0,1.08378,1.08958,1.08364,1.08774,41360,51.71523861,-0.00586385,-0.00776113,28.14417178,28.14417178
24,2014,1,3,0,0,1.08774,1.09045,1.08013,1.0809,52267,31.0111695,-0.00592685,-0.0072713,42.95190713,42.95190713
25,2014,1,5,0,0,1.08202,1.08455,1.08197,1.08431,4120,44.04132663,-0.00563665,-0.00685066,37.81942078,37.81942078
26,2014,1,6,0,0,1.0843,1.08589,1.07959,1.08169,47184,37.66459834,-0.00555405,-0.0065143,24.24698795,24.24698795
27,2014,1,7,0,0,1.0817,1.08266,1.07537,1.0768,49458,28.6362545,-0.00581613,-0.0062828,10.10174419,10.10174419
28,2014,1,8,0,0,1.07682,1.07864,1.07492,1.07571,50191,26.95592876,-0.00604213,-0.00612113,9.49284785,9.49284785
29,2014,1,9,0,0,1.07567,1.07954,1.07346,1.07878,46652,38.76317448,-0.00590544,-0.00598852,13.18391562,13.18391562
30,2014,1,10,0,0,1.07869,1.08474,1.07773,1.08271,46597,50.67176078,-0.00541754,-0.00583969,13.46906813,13.46906813
31,2014,1,12,0,0,1.08451,1.08537,1.08268,1.08515,2346,56.76228088,-0.00477891,-0.00566017,30.23504274,30.23504274
32,2014,1,13,0,0,1.08508,1.08617,1.07942,1.08008,54991,43.68642335,-0.00462853,-0.00552291,45.85492228,45.85492228
33,2014,1,14,0,0,1.08009,1.08019,1.06705,1.07084,53776,29.32363084,-0.00519507,-0.00544161,69.94949495,69.94949495
34,2014,1,15,0,0,1.07087,1.07134,1.06394,1.06854,51146,26.76793095,-0.00576321,-0.00545567,82.8009828,82.8009828
35,2014,1,16,0,0,1.06856,1.0689,1.05413,1.05648,58261,17.45930857,-0.0071047,-0.00562796,88.32951945,88.32951945
36,2014,1,17,0,0,1.05648,1.06464,1.05586,1.06241,43380,31.18694118,-0.00760172,-0.00582636,89.75552969,89.75552969
37,2014,1,19,0,0,1.06167,1.06354,1.0611,1.0629,1995,32.27281349,-0.0078654,-0.00602895,54.89667565,54.89667565
38,2014,1,20,0,0,1.06291,1.07038,1.05719,1.05884,38338,28.00146172,-0.00830623,-0.0062957,29.2877907,29.2877907
39,2014,1,21,0,0,1.05884,1.06018,1.05628,1.05889,44089,28.13811432,-0.00855296,-0.00664408,17.67794632,17.67794632
40,2014,1,22,0,0,1.05889,1.06716,1.05706,1.06481,47312,43.06507655,-0.00817655,-0.0070216,17.43589744,17.43589744
41,2014,1,23,0,0,1.06481,1.06691,1.05289,1.05699,61273,32.62224075,-0.00841228,-0.00744201,18.97435897,18.97435897
42,2014,1,24,0,0,1.05699,1.05868,1.0491,1.05442,58076,29.8471964,-0.00870612,-0.00783213,22.00147167,22.00147167
43,2014,1,26,0,0,1.05609,1.05745,1.05482,1.056,2855,33.88133635,-0.00871107,-0.00815967,18.44380403,18.44380403
44,2014,1,27,0,0,1.05612,1.0628,1.05519,1.06168,50772,46.72925405,-0.00816258,-0.00827721,36.51354535,36.51354535
45,2014,1,28,0,0,1.06172,1.06524,1.06014,1.06276,50211,48.93061625,-0.00755368,-0.00827188,41.88034188,41.88034188
46,2014,1,29,0,0,1.0627,1.06714,1.05594,1.06541,57324,54.33287416,-0.00677914,-0.00815118,59.15492958,59.15492958
47,2014,1,30,0,0,1.0654,1.07933,1.06398,1.07517,57313,68.6035824,-0.00531647,-0.00781898,71.16071429,71.16071429
48,2014,1,31,0,0,1.07512,1.08292,1.07266,1.08161,51332,74.6917523,-0.00359619,-0.00726823,75.96830986,75.96830986
49,2014,2,2,0,0,1.08086,1.08233,1.07952,1.08036,3123,71.54989399,-0.00230713,-0.00661607,59.66697502,59.66697502
50,2014,2,3,0,0,1.08036,1.08771,1.07722,1.08353,54604,74.6987446,-0.001018,-0.00579449,50.05065856,50.05065856
51,2014,2,4,0,0,1.08347,1.0946,1.08108,1.08344,63933,74.42589566,-0.00000359,-0.00482754,41.46341463,41.46341463
52,2014,2,5,0,0,1.08344,1.08719,1.08186,1.08505,51882,76.23737561,0.00091966,-0.00375746,56.6548881,56.6548881
53,2014,2,6,0,0,1.08515,1.09038,1.08286,1.08513,47989,76.33455155,0.0016389,-0.0026684,45.7008245,45.7008245
54,2014,2,7,0,0,1.08509,1.08853,1.07963,1.07965,43753,57.53218338,0.00174658,-0.00163504,40.42553191,40.42553191
55,2014,2,9,0,0,1.08035,1.08163,1.07934,1.08006,1616,58.42602996,0.00184375,-0.00067694,30.55859803,30.55859803
56,2014,2,10,0,0,1.08009,1.08265,1.0781,1.08173,31821,62.20613413,0.00203208,0.00013956,32.69809428,32.69809428
57,2014,2,11,0,0,1.08172,1.08719,1.08119,1.08523,44636,69.08024687,0.00243568,0.00080977,35.51660517,35.51660517
58,2014,2,12,0,0,1.08523,1.08597,1.08212,1.0844,40697,65.77058319,0.00265793,0.00136144,36.96639419,36.96639419
59,2014,2,13,0,0,1.08447,1.08457,1.07351,1.07618,44466,42.33519813,0.00214604,0.001713,25.61307902,25.61307902
60,2014,2,14,0,0,1.07621,1.07973,1.07556,1.07897,37786,49.46549471,0.00194309,0.0019293,16.79389313,16.79389313
61,2014,2,16,0,0,1.08274,1.08305,1.08016,1.08107,2296,54.41519367,0.00192946,0.0020415,10.66838046,10.66838046
62,2014,2,17,0,0,1.08102,1.08184,1.07827,1.08048,31194,52.7225457,0.00184973,0.00206493,38.17365269,38.17365269
63,2014,2,18,0,0,1.08044,1.0884,1.07868,1.08669,47082,65.78988959,0.00226157,0.00212215,55.078125,55.078125
64,2014,2,19,0,0,1.08667,1.08895,1.08337,1.08678,46155,65.94902269,0.00256564,0.00220236,68.16524909,68.16524909
65,2014,2,20,0,0,1.08676,1.0885,1.08127,1.08475,48496,58.7567798,0.0026127,0.00226687,62.30859835,62.30859835
66,2014,2,21,0,0,1.08475,1.08536,1.0815,1.08349,35813,54.45622202,0.00251928,0.00227616,65.75682382,65.75682382
67,2014,2,23,0,0,1.08401,1.08452,1.08266,1.08427,2304,56.74285019,0.0024796,0.00225634,66.42958748,66.42958748
68,2014,2,24,0,0,1.08429,1.08572,1.08167,1.08434,42736,56.96905281,0.00242584,0.00228743,64.64497041,64.64497041
69,2014,2,25,0,0,1.08434,1.08494,1.08151,1.08174,38727,46.44464887,0.00214867,0.00231028,36.02649007,36.02649007
70,2014,2,26,0,0,1.08173,1.08222,1.07711,1.07855,41848,36.73147783,0.00165255,0.00227951,28.74720358,28.74720358
71,2014,2,27,0,0,1.07856,1.07912,1.06676,1.07093,50832,23.20631282,0.00063716,0.00214478,32.07941484,32.07941484
72,2014,2,28,0,0,1.07092,1.07092,1.06275,1.06483,44339,17.26795124,-0.00065225,0.00182102,35.42319749,35.42319749
73,2014,3,2,0,0,1.06368,1.06566,1.06295,1.06459,3488,17.06747726,-0.00167418,0.00134993,23.94618834,23.94618834
74,2014,3,3,0,0,1.06456,1.06822,1.06413,1.06711,39049,27.393411,-0.00225473,0.0008091,26.96629213,26.96629213
75,2014,3,4,0,0,1.06711,1.07191,1.06558,1.06708,39022,27.34612117,-0.00268628,0.00023071,52.82758621,52.82758621
76,2014,3,5,0,0,1.06719,1.0715,1.06553,1.06685,42326,26.930291,-0.00301212,-0.00037948,78.20855615,78.20855615
77,2014,3,6,0,0,1.06686,1.07455,1.0666,1.07423,51055,53.43625028,-0.00264436,-0.00094284,77.56532823,77.56532823
78,2014,3,7,0,0,1.07423,1.07585,1.07002,1.0703,40364,43.60838619,-0.00263961,-0.00147487,52.33160622,52.33160622
79,2014,3,9,0,0,1.06788,1.06933,1.06774,1.06871,2767,40.12508893,-0.00273263,-0.00196211,20.73236403,20.73236403
80,2014,3,10,0,0,1.06871,1.07026,1.06382,1.06511,39086,33.133977,-0.00306156,-0.00237308,19.63800905,19.63800905
81,2014,3,11,0,0,1.06507,1.06617,1.05836,1.05981,43500,25.50216779,-0.00370717,-0.00271251,33.66064415,33.66064415
82,2014,3,12,0,0,1.05984,1.06431,1.05392,1.05556,51832,20.98109123,-0.00450977,-0.00302758,54.19783874,54.19783874
83,2014,3,13,0,0,1.05554,1.06134,1.05508,1.05729,59079,27.11720944,-0.00494919,-0.00332696,69.2722372,69.2722372
84,2014,3,14,0,0,1.05727,1.05843,1.05448,1.05813,42209,30.1881527,-0.00517005,-0.00360294,77.49042146,77.49042146
85,2014,3,16,0,0,1.05536,1.05765,1.05495,1.05764,3807,29.34662476,-0.00532327,-0.00385973,72.88676236,72.88676236
86,2014,3,17,0,0,1.05765,1.06149,1.05592,1.06098,59499,42.16710063,-0.0051162,-0.00413438,58.13528336,58.13528336
87,2014,3,18,0,0,1.06098,1.06185,1.0568,1.05856,65370,36.55938702,-0.00508872,-0.00440651,49.17915774,49.17915774
88,2014,3,19,0,0,1.05862,1.06003,1.0541,1.05791,67536,35.09679136,-0.00506104,-0.00466522,54.16666667,54.16666667
89,2014,3,20,0,0,1.0579,1.05999,1.05579,1.05917,63744,40.48171741,-0.00488117,-0.0048674,59.35672515,59.35672515
90,2014,3,21,0,0,1.05916,1.06475,1.05916,1.06374,48464,55.94762335,-0.00432006,-0.0049355,62.55850234,62.55850234
91,2014,3,23,0,0,1.06417,1.06605,1.06379,1.06464,6211,58.42951687,-0.00375942,-0.00485212,72.22222222,72.22222222
92,2014,3,24,0,0,1.06452,1.06887,1.06023,1.06798,58417,66.58132236,-0.00301089,-0.00463676,84.48753463,84.48753463
93,2014,3,25,0,0,1.06803,1.07155,1.06676,1.0687,53992,68.15198849,-0.00233269,-0.0043215,71.75043328,71.75043328
94,2014,3,26,0,0,1.06867,1.0735,1.06576,1.0718,62755,74.23479731,-0.00152746,-0.00389974,54.68622657,54.68622657
95,2014,3,27,0,0,1.07183,1.07288,1.06415,1.06938,58306,63.23510469,-0.00107222,-0.00345041,34.77508651,34.77508651
96,2014,3,28,0,0,1.06937,1.0698,1.06446,1.06825,51430,58.51199738,-0.00079347,-0.00297316,31.42857143,31.42857143
97,2014,3,30,0,0,1.06667,1.06828,1.06653,1.06755,9956,55.5152623,-0.00062188,-0.00247992,39.35185185,39.35185185
98,2014,3,31,0,0,1.0676,1.06951,1.06502,1.06856,61174,59.04603311,-0.00039979,-0.00198199,54.79452055,54.79452055
99,2014,4,1,0,0,1.0686,1.07269,1.06438,1.072,58897,68.86543704,0.00005319,-0.00149607,73.28605201,73.28605201
100,2014,4,2,0,0,1.07201,1.08075,1.07198,1.07833,57149,79.44549795,0.00091244,-0.00097697,82.74336283,82.74336283
101,2014,4,3,0,0,1.07838,1.08336,1.07608,1.07923,58711,80.54228622,0.00164704,-0.00045943,85.53829673,85.53829673
102,2014,4,4,0,0,1.07923,1.08303,1.07895,1.08079,45818,82.43739304,0.00232825,0.00005846,89.3989071,89.3989071
103,2014,4,6,0,0,1.08133,1.08181,1.07779,1.07854,5178,70.82933071,0.00265594,0.00052328,90.89356858,90.89356858
104,2014,4,7,0,0,1.07853,1.0802,1.07587,1.0763,57593,60.87352873,0.00270373,0.00094283,91.69755374,91.69755374
105,2014,4,8,0,0,1.0763,1.07985,1.07447,1.07857,69436,66.449128,0.00289144,0.00135226,76.08267717,76.08267717
106,2014,4,9,0,0,1.0786,1.08186,1.07516,1.07539,62402,53.89662125,0.00275188,0.00172712,62.66471449,62.66471449
107,2014,4,10,0,0,1.07539,1.08614,1.07347,1.0838,66818,70.87318627,0.00328206,0.00213622,53.57624831,53.57624831
108,2014,4,11,0,0,1.08382,1.08626,1.08072,1.08102,59815,62.06015142,0.00343827,0.00251234,55.19568151,55.19568151
109,2014,4,13,0,0,1.0814,1.08146,1.07974,1.0805,5103,60.42056744,0.00348,0.00279762,55.19568151,55.19568151
110,2014,4,14,0,0,1.0805,1.08744,1.08042,1.08365,56867,66.6478512,0.00372431,0.00302843,58.20895522,58.20895522
111,2014,4,15,0,0,1.08365,1.08739,1.08134,1.08655,65847,71.46928284,0.00410462,0.00322581,77.70767613,77.70767613
112,2014,4,16,0,0,1.08653,1.09115,1.08514,1.0859,60540,68.86601245,0.00430396,0.00340892,89.36438011,89.36438011
113,2014,4,17,0,0,1.08587,1.08933,1.08389,1.08781,50011,72.32220651,0.00456345,0.00361555,89.73020017,89.73020017
114,2014,4,18,0,0,1.0878,1.08888,1.08568,1.08645,21948,66.21590786,0.00460626,0.00380609,88.36158192,88.36158192
115,2014,4,20,0,0,1.08839,1.08858,1.08489,1.08629,3172,65.45734319,0.00457455,0.00400861,78.05068226,78.05068226
116,2014,4,21,0,0,1.08631,1.09095,1.08619,1.08863,38327,71.1052974,0.00468424,0.00416441,69.14044152,69.14044152
117,2014,4,22,0,0,1.08865,1.09106,1.08682,1.08782,51338,66.70093257,0.00465218,0.00429929,44.53213078,44.53213078
118,2014,4,23,0,0,1.08779,1.08854,1.07672,1.07825,57524,35.98069442,0.00381062,0.00433602,21.2183436,21.2183436
119,2014,4,24,0,0,1.07825,1.08279,1.07609,1.08123,50632,45.15694794,0.00334558,0.00429394,13.83344804,13.83344804
120,2014,4,25,0,0,1.08125,1.08309,1.07939,1.08069,42372,43.82882417,0.00290003,0.0041601,17.84298176,17.84298176
121,2014,4,27,0,0,1.08109,1.08122,1.08002,1.08042,2539,43.0895547,0.00249636,0.00395925,31.70055453,31.70055453
122,2014,4,28,0,0,1.08044,1.08719,1.08042,1.08421,56093,55.40724963,0.00245399,0.00372487,47.90123457,47.90123457
123,2014,4,29,0,0,1.08421,1.08611,1.08231,1.08289,52753,50.92828131,0.00228752,0.00346723,71.55049787,71.55049787
124,2014,4,30,0,0,1.08288,1.08551,1.07672,1.07802,54178,37.78210688,0.00174254,0.00315256,85.75539568,85.75539568
125,2014,5,1,0,0,1.07802,1.07912,1.0729,1.0747,51300,31.34655125,0.00103086,0.00274663,85.546875,85.546875
126,2014,5,2,0,0,1.07467,1.07637,1.06815,1.06987,50455,24.31652151,0.00007623,0.00223819,74.8257165,74.8257165
127,2014,5,4,0,0,1.07091,1.07149,1.07026,1.07087,3113,28.20569274,-0.00059279,0.00174893,69.61178046,69.61178046
128,2014,5,5,0,0,1.07084,1.07264,1.06747,1.06876,46133,25.03837674,-0.00127852,0.00123514,65.16516517,65.16516517
129,2014,5,6,0,0,1.06878,1.07513,1.06473,1.07333,67018,41.60728301,-0.00143665,0.00075328,54.6474359,54.6474359
130,2014,5,7,0,0,1.07333,1.07875,1.07217,1.07777,53402,53.3058118,-0.00118998,0.00034369,33.30479452,33.30479452
131,2014,5,8,0,0,1.07774,1.08702,1.0775,1.08352,56504,64.15568215,-0.00052446,0.00001275,15.80937973,15.80937973
132,2014,5,9,0,0,1.08352,1.08678,1.08163,1.08632,48140,68.33561881,0.00022629,-0.00021628,14.94992847,14.94992847
133,2014,5,11,0,0,1.08543,1.08609,1.08467,1.08486,3972,63.80900963,0.00069544,-0.00033262,21.15646259,21.15646259
134,2014,5,12,0,0,1.08486,1.0873,1.08418,1.08534,48547,64.70574653,0.00109337,-0.00032567,27.18023256,27.18023256
135,2014,5,13,0,0,1.08529,1.08541,1.08153,1.08508,54615,63.70818724,0.00137194,-0.00018171,28.10945274,28.10945274
136,2014,5,14,0,0,1.08508,1.08771,1.08118,1.08159,52994,51.3183082,0.00129616,0.00002818,28.47490347,28.47490347
137,2014,5,15,0,0,1.08157,1.08303,1.07939,1.08097,57815,49.32994594,0.00117255,0.00030052,14.81795089,14.81795089
138,2014,5,16,0,0,1.08097,1.08515,1.08092,1.08393,44721,58.32400897,0.00129847,0.00060442,9.55017301,9.55017301
139,2014,5,18,0,0,1.08465,1.08527,1.08347,1.084,4972,58.52711459,0.00138791,0.00089085,9.47922762,9.47922762
140,2014,5,19,0,0,1.08412,1.08421,1.08016,1.08096,58840,46.93730123,0.00119966,0.00108242,21.76100629,21.76100629
141,2014,5,20,0,0,1.08097,1.08187,1.07761,1.07807,70561,38.48488987,0.00080796,0.00114705,36.00867679,36.00867679
142,2014,5,21,0,0,1.07806,1.07918,1.07464,1.078,70206,38.29004214,0.00048628,0.00112381,53.14885496,53.14885496
143,2014,5,22,0,0,1.07801,1.08078,1.07625,1.07691,64442,35.06487222,0.00014176,0.00101808,56.73758865,56.73758865
144,2014,5,23,0,0,1.07691,1.08125,1.0764,1.07974,54311,48.2645109,0.00009598,0.00087631,51.98237885,51.98237885
145,2014,5,25,0,0,1.08078,1.08185,1.07969,1.0816,4715,55.24098745,0.00020739,0.00075533,28.46270928,28.46270928
146,2014,5,26,0,0,1.08158,1.08274,1.07968,1.08115,52290,53.21548864,0.00025642,0.00065354,15.81027668,15.81027668
147,2014,5,27,0,0,1.08115,1.08395,1.07941,1.08113,60587,53.11450571,0.00029031,0.00054152,34.46658851,34.46658851
148,2014,5,28,0,0,1.08114,1.08864,1.08067,1.08707,67612,71.71357527,0.0007874,0.0004748,33.60824742,33.60824742
149,2014,5,29,0,0,1.08715,1.09814,1.08642,1.09664,66622,83.79589064,0.00193131,0.00055609,37.96992481,37.96992481
150,2014,5,30,0,0,1.09664,1.09759,1.09452,1.09587,50689,80.565559,0.0027441,0.00077122,23.25383305,23.25383305
151,2014,6,1,0,0,1.09665,1.09682,1.09466,1.09496,4838,76.49943984,0.00327703,0.0010813,25.16025641,25.16025641
152,2014,6,2,0,0,1.09496,1.09676,1.09129,1.09391,59976,71.63271508,0.00357347,0.0014626,21.79487179,21.79487179
153,2014,6,3,0,0,1.0939,1.09932,1.09234,1.0973,70223,77.11627343,0.00403543,0.00190032,17.99242424,17.99242424
154,2014,6,4,0,0,1.09731,1.10341,1.09689,1.10061,65276,81.24594075,0.00461541,0.0023901,13.61556064,13.61556064
155,2014,6,5,0,0,1.10067,1.10256,1.09719,1.09926,73309,74.82106454,0.00490953,0.00290711,24.59893048,24.59893048
156,2014,6,6,0,0,1.09926,1.09973,1.09367,1.09797,59015,68.75932298,0.00498111,0.00342831,35.41147132,35.41147132
157,2014,6,8,0,0,1.09816,1.09858,1.09714,1.09793,4803,68.55839,0.00497723,0.00389385,55.875,55.875
158,2014,6,9,0,0,1.09794,1.10217,1.09681,1.09979,63450,72.86083944,0.00506585,0.00424213,49.52510176,49.52510176
159,2014,6,10,0,0,1.09978,1.10113,1.098,1.09853,74369,65.75014371,0.00497704,0.00449023,43.73177843,43.73177843
160,2014,6,11,0,0,1.09853,1.09936,1.08887,1.08985,78871,36.84808356,0.00415832,0.00458816,23.28571429,23.28571429
161,2014,6,12,0,0,1.08987,1.08991,1.08179,1.08584,83085,29.79016767,0.00314959,0.00454106,15.38461538,15.38461538
162,2014,6,13,0,0,1.08583,1.08745,1.08352,1.08399,61231,27.00599653,0.00217581,0.00433443,15.55555556,15.55555556
163,2014,6,15,0,0,1.08392,1.08469,1.08342,1.08392,2199,26.89503608,0.0013825,0.00397522,18.24146982,18.24146982
164,2014,6,16,0,0,1.08389,1.08417,1.08099,1.0829,30622,25.13910776,0.00066383,0.00350348,31.32372215,31.32372215
165,2014,6,17,0,0,1.0829,1.0833,1.07784,1.07793,31996,18.33445847,-0.00030325,0.00291633,39.11806543,39.11806543
166,2014,6,18,0,0,1.07793,1.07839,1.07423,1.07809,42160,19.15634565,-0.00104473,0.00224722,39.77591036,39.77591036
167,2014,6,19,0,0,1.07812,1.08103,1.07768,1.07902,41391,24.32119193,-0.00153956,0.00151329,20.96774194,20.96774194
168,2014,6,20,0,0,1.07901,1.08118,1.07761,1.07865,26696,23.62075223,-0.00193922,0.00074481,4.93550196,4.93550196
169,2014,6,22,0,0,1.07712,1.07862,1.0766,1.07803,4332,22.36174467,-0.0022797,0.00002948,7.93591654,7.93591654
170,2014,6,23,0,0,1.07805,1.08228,1.07784,1.08188,27227,43.98980339,-0.00221336,-0.00056641,9.43560058,9.43560058
171,2014,6,24,0,0,1.08194,1.08211,1.07859,1.08017,34836,38.4407847,-0.00227256,-0.00106067,14.64307505,14.64307505
172,2014,6,25,0,0,1.08017,1.08035,1.07445,1.07639,41054,29.00497553,-0.00259459,-0.00150257,25.76214405,25.76214405
173,2014,6,26,0,0,1.07639,1.07642,1.07063,1.07213,60940,21.92796523,-0.00315716,-0.00192712,43.59085024,43.59085024
174,2014,6,27,0,0,1.07218,1.07569,1.07203,1.07299,47934,26.17066151,-0.00349333,-0.00228158,66.68548842,66.68548842
175,2014,6,29,0,0,1.07284,1.07391,1.07255,1.07287,2496,25.94117054,-0.00372647,-0.00257955,63.64329268,63.64329268
176,2014,6,30,0,0,1.07287,1.07801,1.07251,1.07566,49403,40.1718654,-0.00364411,-0.00281339,53.63558597,53.63558597
177,2014,7,1,0,0,1.07566,1.08338,1.07403,1.08293,55594,62.23334966,-0.0029581,-0.0029266,39.64552239,39.64552239
178,2014,7,2,0,0,1.08293,1.08359,1.07556,1.07606,50857,44.24584631,-0.00293496,-0.0029994,55.08885299,55.08885299
179,2014,7,3,0,0,1.07606,1.0764,1.06669,1.0686,57718,32.38690263,-0.00347848,-0.00313997,59.67190704,59.67190704
180,2014,7,4,0,0,1.06861,1.07144,1.06816,1.07086,44149,38.23767913,-0.00368439,-0.00329684,60.3427896,60.3427896
181,2014,7,6,0,0,1.0699,1.07172,1.06962,1.0714,3060,39.69242343,-0.00376065,-0.0034264,49.91055456,49.91055456
182,2014,7,7,0,0,1.07139,1.07319,1.06853,1.07105,42475,38.99783959,-0.00380546,-0.00349844,43.26113117,43.26113117
183,2014,7,8,0,0,1.07105,1.07134,1.06721,1.06993,50969,36.60634087,-0.00388655,-0.00354213,40.25110783,40.25110783
184,2014,7,9,0,0,1.06992,1.07064,1.06578,1.06744,36996,31.5828159,-0.00410442,-0.00358412,45.69789675,45.69789675
185,2014,7,10,0,0,1.06756,1.07027,1.06222,1.06489,55393,27.13391854,-0.00443176,-0.00367164,42.61796043,42.61796043
186,2014,7,11,0,0,1.06492,1.06713,1.06419,1.06505,37848,27.87761923,-0.00462496,-0.00385685,26.19392185,26.19392185
187,2014,7,13,0,0,1.06377,1.06485,1.0636,1.06467,2691,27.11091588,-0.00475393,-0.00405895,24.16267943,24.16267943
188,2014,7,14,0,0,1.0647,1.06728,1.06448,1.06573,41998,33.09881593,-0.00471624,-0.00419648,26.08286252,26.08286252
189,2014,7,15,0,0,1.06575,1.074,1.06405,1.07254,64413,58.59418934,-0.00408972,-0.00424152,34.28571429,34.28571429
190,2014,7,16,0,0,1.07254,1.07558,1.07201,1.07442,60155,63.12073919,-0.00340228,-0.0042017,40.46296296,40.46296296
191,2014,7,17,0,0,1.07441,1.07984,1.07425,1.07829,69391,70.78977581,-0.00251619,-0.00405845,52.23725286,52.23725286
192,2014,7,18,0,0,1.07831,1.08234,1.07766,1.08077,51381,74.72004585,-0.00159545,-0.00380388,65.40880503,65.40880503
193,2014,7,20,0,0,1.07893,1.08104,1.07828,1.07895,2883,67.00145163,-0.00100108,-0.00345907,62.4872579,62.4872579
194,2014,7,21,0,0,1.07896,1.07987,1.07723,1.07886,44773,66.60451366,-0.00053118,-0.00302567,59.18762089,59.18762089
195,2014,7,22,0,0,1.07887,1.08525,1.0786,1.08255,58572,73.9784879,0.00013739,-0.00249652,65.28599606,65.28599606
196,2014,7,23,0,0,1.08263,1.09713,1.08254,1.09599,58373,86.57496292,0.00173177,-0.00177589,77.1291866,77.1291866
197,2014,7,24,0,0,1.09599,1.10145,1.09543,1.09731,57713,87.28048176,0.00306649,-0.00091114,67.46806912,67.46806912
198,2014,7,25,0,0,1.09731,1.10129,1.0967,1.09831,54562,87.84505337,0.00415704,0.00000517,65.60150376,65.60150376
199,2014,7,27,0,0,1.0982,1.09904,1.09794,1.09885,3729,88.1757002,0.00500716,0.00093955,62.95690125,62.95690125
200,2014,7,28,0,0,1.09888,1.10102,1.09843,1.10038,46947,89.15122118,0.0057382,0.0018567,70.26732133,70.26732133
201,2014,7,29,0,0,1.10041,1.10468,1.09843,1.10258,61097,90.47016048,0.00642106,0.00274743,69.88543372,69.88543372
202,2014,7,30,0,0,1.10262,1.103,1.09752,1.09843,68125,71.37364823,0.00655183,0.00358664,71.41033823,71.41033823
203,2014,7,31,0,0,1.09847,1.09865,1.09291,1.09357,69383,55.39745027,0.00619193,0.00433365,72.11838006,72.11838006
204,2014,8,1,0,0,1.09357,1.09637,1.09238,1.09464,77401,57.8224473,0.00592475,0.00497669,74.80620155,74.80620155
205,2014,8,3,0,0,1.09354,1.09427,1.09242,1.09402,4577,55.77257447,0.00559845,0.00540632,61.09422492,61.09422492
206,2014,8,4,0,0,1.09401,1.0964,1.09373,1.0948,59773,57.96004589,0.00534122,0.00565907,44.73963868,44.73963868
