Date,Year,Month,Day,Hour,Minute,Open Price,High,Low,Close,Volume,RSI,MACD_M,MACD_S,STO_K,STO_D
1305,2018,2,18,0,0,0.7907,0.79157,0.79066,0.79115,3357,52.55012789,-0.00081133,-0.00145892,6.94927033,6.94927033
1306,2018,2,19,0,0,0.79115,0.79353,0.78981,0.79089,107564,51.7190308,-0.00069512,-0.00146664,7.15092209,7.15092209
1307,2018,2,20,0,0,0.79089,0.79337,0.7874,0.78805,143636,43.04381102,-0.0008227,-0.00139508,7.80961183,7.80961183
1308,2018,2,21,0,0,0.78804,0.7902,0.77968,0.77972,166675,27.3469582,-0.00157779,-0.0013435,2.73074823,2.73074823
1309,2018,2,22,0,0,0.77973,0.78599,0.77905,0.78378,131806,39.82498465,-0.00182752,-0.00130551,7.98201237,7.98201237
1310,2018,2,23,0,0,0.78379,0.78435,0.78043,0.78388,108141,40.12050743,-0.00199438,-0.00128099,14.24272818,14.24272818
1311,2018,2,25,0,0,0.7839,0.78462,0.78362,0.78386,7232,40.07458545,-0.00210398,-0.00132765,22.67987487,22.67987487
1312,2018,2,26,0,0,0.78386,0.78933,0.78257,0.78497,102495,44.20939054,-0.00207732,-0.00143161,22.85894207,22.85894207
1313,2018,2,27,0,0,0.78496,0.78685,0.77833,0.77932,137537,31.35979476,-0.00248347,-0.00159929,38.77394636,38.77394636
1314,2018,2,28,0,0,0.77934,0.78192,0.77563,0.77631,124691,26.56144901,-0.0030135,-0.00184398,58.28274068,58.28274068
1315,2018,3,1,0,0,0.7763,0.77696,0.77124,0.77644,169596,27.12331222,-0.00338405,-0.00214275,81.3559322,81.3559322
1316,2018,3,2,0,0,0.77646,0.77736,0.77376,0.77623,133816,26.73778534,-0.00365255,-0.00245717,75.81395349,75.81395349
1317,2018,3,4,0,0,0.776,0.77679,0.77448,0.77557,6223,25.41330789,-0.00387394,-0.0027123,65.24981357,65.24981357
1318,2018,3,5,0,0,0.77557,0.77736,0.77257,0.77645,110637,30.74945574,-0.00393305,-0.00294625,58.90302067,58.90302067
1319,2018,3,6,0,0,0.77647,0.78424,0.77565,0.77857,141144,42.3430512,-0.00376542,-0.00314303,53.44506518,53.44506518
