Date,Year,Month,Day,Hour,Minute,Open Price,High,Low,Close,Volume,RSI,MACD_M,MACD_S,STO_K,STO_D
19,2013,12,27,0,0,0.94603,0.9519,0.94412,0.94929,33040,46.04848183,-0.00611685,-0.00697891,30.32207384,30.32207384
20,2013,12,29,0,0,0.94839,0.94875,0.94684,0.94772,1878,41.15574152,-0.00583859,-0.00681876,17.72068511,17.72068511
21,2013,12,30,0,0,0.94774,0.95197,0.94692,0.9496,38814,48.76143462,-0.00540407,-0.00659962,9.52380952,9.52380952
22,2013,12,31,0,0,0.9496,0.95233,0.94852,0.95005,27203,50.54641695,-0.00496616,-0.00631311,15.94296824,15.94296824
23,2014,1,2,0,0,0.94743,0.95112,0.941,0.95002,52855,50.40983046,-0.00456886,-0.00600206,28.14417178,28.14417178
24,2014,1,3,0,0,0.95004,0.95725,0.94804,0.95106,61764,55.29553425,-0.00412256,-0.00567498,42.95190713,42.95190713
25,2014,1,5,0,0,0.9523,0.95333,0.95126,0.95297,1302,63.08757086,-0.00357354,-0.0053108,37.81942078,37.81942078
26,2014,1,6,0,0,0.95293,0.95657,0.94962,0.95591,58238,71.88720867,-0.00286815,-0.00488908,24.24698795,24.24698795
27,2014,1,7,0,0,0.95591,0.96166,0.95195,0.9607,65585,80.65368963,-0.0019007,-0.00437328,10.10174419,10.10174419
28,2014,1,8,0,0,0.9607,0.96661,0.9598,0.962,68588,82.39221372,-0.00101736,-0.00380667,9.49284785,9.49284785
29,2014,1,9,0,0,0.96204,0.9663,0.9607,0.96471,67973,85.55024109,-0.00009751,-0.00316877,13.18391562,13.18391562
30,2014,1,10,0,0,0.96471,0.9822,0.96343,0.98,67914,93.37343899,0.001844,-0.00236343,13.46906813,13.46906813
31,2014,1,12,0,0,0.98086,0.98301,0.97986,0.9826,1621,94.01615178,0.00355152,-0.00141702,30.23504274,30.23504274
32,2014,1,13,0,0,0.9826,0.98988,0.98071,0.98445,67251,94.46203783,0.00499642,-0.00035421,45.85492228,45.85492228
33,2014,1,14,0,0,0.98441,0.98506,0.97866,0.9809,65916,80.95685776,0.00578834,0.000747,69.94949495,69.94949495
34,2014,1,15,0,0,0.9809,0.98222,0.97392,0.9749,66152,63.15323581,0.00586419,0.00179564,82.8009828,82.8009828
35,2014,1,16,0,0,0.9749,0.97496,0.9594,0.96414,66001,43.25235528,0.00499844,0.0026697,88.32951945,88.32951945
36,2014,1,17,0,0,0.96415,0.9646,0.96108,0.96249,56092,40.94408672,0.00413156,0.00333995,89.75552969,89.75552969
37,2014,1,19,0,0,0.96175,0.9627,0.96169,0.96203,1203,40.24550909,0.0033686,0.00382728,54.89667565,54.89667565
38,2014,1,20,0,0,0.96201,0.96588,0.95909,0.9643,44143,45.59011975,0.00291354,0.00416184,29.2877907,29.2877907
39,2014,1,21,0,0,0.96426,0.96804,0.9637,0.96552,60685,48.47951042,0.00262113,0.00424819,17.67794632,17.67794632
40,2014,1,22,0,0,0.96552,0.98207,0.9643,0.9819,71234,71.87469848,0.00366882,0.00426123,17.43589744,17.43589744
41,2014,1,23,0,0,0.9819,0.98369,0.97163,0.97317,87221,56.04903761,0.00375145,0.0041229,18.97435897,18.97435897
42,2014,1,24,0,0,0.97315,0.97425,0.95895,0.96233,81430,42.4946026,0.0029087,0.00380294,22.00147167,22.00147167
43,2014,1,26,0,0,0.96158,0.96317,0.96111,0.96171,2133,41.8197577,0.00216583,0.00339201,18.44380403,18.44380403
44,2014,1,27,0,0,0.96171,0.97253,0.96003,0.97037,64648,53.78072532,0.00224994,0.00308662,36.51354535,36.51354535
45,2014,1,28,0,0,0.9704,0.98274,0.96985,0.97906,67512,62.74681157,0.00298343,0.00295905,41.88034188,41.88034188
46,2014,1,29,0,0,0.97895,0.98267,0.9699,0.978,72678,61.06112258,0.00343954,0.00296693,59.15492958,59.15492958
47,2014,1,30,0,0,0.97799,0.98305,0.97423,0.98121,65247,64.43659866,0.00401376,0.00308918,71.16071429,71.16071429
48,2014,1,31,0,0,0.98122,0.98457,0.9706,0.97432,71630,52.94375874,0.00386828,0.00322775,75.96830986,75.96830986
49,2014,2,2,0,0,0.9739,0.97493,0.97286,0.97368,2299,51.93983017,0.00365916,0.00322668,59.66697502,59.66697502
50,2014,2,3,0,0,0.97369,0.97559,0.97045,0.97171,67560,48.62843236,0.00329647,0.00317612,50.05065856,50.05065856
51,2014,2,4,0,0,0.97166,0.99002,0.96941,0.98764,77952,67.92205304,0.00424551,0.00332466,41.46341463,41.46341463
52,2014,2,5,0,0,0.98764,0.99112,0.98321,0.98885,70571,68.95527843,0.00503721,0.0036437,56.6548881,56.6548881
53,2014,2,6,0,0,0.98885,0.99659,0.98795,0.99025,61323,70.24882505,0.00571176,0.00402835,45.7008245,45.7008245
54,2014,2,7,0,0,0.9903,0.99259,0.98277,0.98819,60372,65.55944374,0.00601083,0.00436472,40.42553191,40.42553191
55,2014,2,9,0,0,0.98856,0.98875,0.98692,0.98718,1385,63.1482145,0.00609608,0.00465989,30.55859803,30.55859803
56,2014,2,10,0,0,0.9872,0.98996,0.9828,0.98903,38116,65.83355968,0.00624097,0.00490736,32.69809428,32.69809428
57,2014,2,11,0,0,0.98899,1.00072,0.98896,0.99303,53731,71.13865513,0.00660246,0.00521116,35.51660517,35.51660517
58,2014,2,12,0,0,0.99303,0.99716,0.99059,0.9921,50005,68.26356045,0.00673625,0.00555306,36.96639419,36.96639419
59,2014,2,13,0,0,0.99205,0.99285,0.98296,0.98595,52021,52.03781922,0.00627371,0.00588386,25.61307902,25.61307902
60,2014,2,14,0,0,0.98589,0.99306,0.98391,0.9915,48217,61.63803706,0.00628255,0.0061102,16.79389313,16.79389313
61,2014,2,16,0,0,0.99522,0.99522,0.99298,0.99387,1715,65.11662375,0.00640695,0.0062624,10.66838046,10.66838046
62,2014,2,17,0,0,0.99387,0.9944,0.98907,0.99007,37455,55.67318594,0.00612826,0.00630867,38.17365269,38.17365269
63,2014,2,18,0,0,0.99007,0.99451,0.9861,0.98748,50452,49.9168233,0.00563347,0.00626674,55.078125,55.078125
64,2014,2,19,0,0,0.98746,1.00007,0.98461,0.99579,56045,63.89191292,0.00584452,0.00623879,68.16524909,68.16524909
65,2014,2,20,0,0,0.99578,1.00106,0.99023,1.00021,54503,69.22133951,0.00629586,0.00624489,62.30859835,62.30859835
66,2014,2,21,0,0,1.00021,1.00582,0.99658,0.9977,51507,63.0554353,0.0063775,0.0062199,65.75682382,65.75682382
67,2014,2,23,0,0,0.99746,0.99782,0.99511,0.99755,1848,62.66625145,0.00635682,0.00617774,66.42958748,66.42958748
68,2014,2,24,0,0,0.99754,1.00154,0.99531,0.99915,50613,65.32925062,0.0063958,0.0061913,64.64497041,64.64497041
69,2014,2,25,0,0,0.99917,1.00092,0.99721,0.99872,45071,63.90013788,0.00631916,0.00619537,36.02649007,36.02649007
70,2014,2,26,0,0,0.99872,1.00013,0.99435,0.99817,51225,61.88013904,0.00614323,0.00616607,28.74720358,28.74720358
71,2014,2,27,0,0,0.99812,0.99924,0.9909,0.99641,54810,55.3480995,0.00579498,0.00612904,32.07941484,32.07941484
72,2014,2,28,0,0,0.99638,0.99968,0.98587,0.98799,54839,34.82821374,0.00478442,0.0060347,35.42319749,35.42319749
73,2014,3,2,0,0,0.98538,0.98737,0.98459,0.9848,3019,29.92450583,0.00368367,0.0057946,23.94618834,23.94618834
74,2014,3,3,0,0,0.98483,0.99162,0.98236,0.98868,48769,41.5937012,0.00308879,0.00543826,26.96629213,26.96629213
75,2014,3,4,0,0,0.98875,0.9946,0.98845,0.99302,47386,52.02018957,0.00293374,0.00505562,52.82758621,52.82758621
76,2014,3,5,0,0,0.99308,0.99675,0.98966,0.99001,44451,45.45452017,0.00253871,0.00463139,78.20855615,78.20855615
77,2014,3,6,0,0,0.99001,1.00075,0.99001,1.00012,50356,63.50453134,0.00300677,0.00425483,77.56532823,77.56532823
78,2014,3,7,0,0,1.00009,1.01041,0.99696,1.00527,40853,69.50228787,0.00375005,0.00396937,52.33160622,52.33160622
79,2014,3,9,0,0,1.00263,1.00478,1.00248,1.00406,2274,66.50631614,0.00419314,0.0037527,20.73236403,20.73236403
80,2014,3,10,0,0,1.00406,1.00665,1.0002,1.00263,42539,62.77531836,0.00437842,0.0035953,19.63800905,19.63800905
81,2014,3,11,0,0,1.00265,1.00602,0.99497,0.99574,44935,47.72520228,0.00392406,0.00349971,33.66064415,33.66064415
82,2014,3,12,0,0,0.99576,1.00061,0.992,1.0002,49985,55.7389406,0.00387915,0.00352142,54.19783874,54.19783874
83,2014,3,13,0,0,1.00021,1.00838,0.99648,1,59541,55.29546043,0.00378379,0.00359865,69.2722372,69.2722372
84,2014,3,14,0,0,0.99997,1.00288,0.9984,1.00216,46367,59.36875797,0.00383828,0.00369915,77.49042146,77.49042146
85,2014,3,16,0,0,0.99872,1.00251,0.99872,1.00172,3066,58.11042869,0.00380212,0.00383953,72.88676236,72.88676236
86,2014,3,17,0,0,1.00173,1.00641,0.99958,1.0044,53636,63.59372255,0.00394426,0.0039437,58.13528336,58.13528336
87,2014,3,18,0,0,1.0044,1.01735,1.00158,1.0159,58817,78.00634177,0.00492804,0.00407458,49.17915774,49.17915774
88,2014,3,19,0,0,1.01591,1.02048,1.01316,1.01507,64040,75.48992442,0.00557645,0.00422829,54.16666667,54.16666667
89,2014,3,20,0,0,1.01507,1.01773,1.01285,1.01578,56592,76.25439887,0.00607754,0.00441708,59.35672515,59.35672515
90,2014,3,21,0,0,1.01575,1.02223,1.01416,1.01888,51348,79.50986562,0.00664818,0.00471976,62.55850234,62.55850234
91,2014,3,23,0,0,1.0205,1.02185,1.02034,1.02062,4474,81.19786259,0.00715829,0.00508411,72.22222222,72.22222222
92,2014,3,24,0,0,1.02064,1.02411,1.01641,1.02185,59060,82.39402356,0.0075745,0.0055053,84.48753463,84.48753463
93,2014,3,25,0,0,1.02185,1.02545,1.0213,1.02286,56478,83.4053987,0.00789484,0.00595602,71.75043328,71.75043328
94,2014,3,26,0,0,1.02285,1.03145,1.02143,1.02335,63679,83.92796865,0.00809494,0.006433,54.68622657,54.68622657
95,2014,3,27,0,0,1.02335,1.02583,1.01976,1.02226,62795,77.58715972,0.00807251,0.0068917,34.77508651,34.77508651
96,2014,3,28,0,0,1.02228,1.02442,1.01805,1.02268,52240,78.32336578,0.00799644,0.00723263,31.42857143,31.42857143
97,2014,3,30,0,0,1.0223,1.02372,1.02199,1.02299,4258,78.91963155,0.00787045,0.00748752,39.35185185,39.35185185
98,2014,3,31,0,0,1.023,1.02522,1.01609,1.02427,62277,81.38612461,0.00778415,0.00767714,54.79452055,54.79452055
99,2014,4,1,0,0,1.02426,1.02798,1.01831,1.01871,59237,51.09165806,0.0071843,0.00773671,73.28605201,73.28605201
100,2014,4,2,0,0,1.01872,1.02125,1.0175,1.01984,57476,55.05821505,0.0067226,0.0076883,82.74336283,82.74336283
101,2014,4,3,0,0,1.01984,1.02009,1.01495,1.01868,57556,50.18381911,0.00619173,0.00753466,85.53829673,85.53829673
102,2014,4,4,0,0,1.01869,1.02182,1.01505,1.0199,47935,55.0650725,0.00580256,0.00730219,89.3989071,89.3989071
103,2014,4,6,0,0,1.01921,1.02038,1.01887,1.01979,4163,54.5032963,0.00542275,0.00700528,90.89356858,90.89356858
104,2014,4,7,0,0,1.01979,1.02167,1.01503,1.01696,58193,41.72610252,0.00483763,0.00664585,91.69755374,91.69755374
105,2014,4,8,0,0,1.01696,1.02306,1.01673,1.02165,65611,59.90121545,0.00469821,0.00627938,76.08267717,76.08267717
106,2014,4,9,0,0,1.02166,1.02613,1.01755,1.02016,64303,53.69409985,0.00441657,0.00589561,62.66471449,62.66471449
107,2014,4,10,0,0,1.02017,1.02965,1.01975,1.02719,68940,70.51307504,0.00470638,0.00555364,53.57624831,53.57624831
108,2014,4,11,0,0,1.02721,1.03218,1.02383,1.03162,61058,76.72750543,0.00523319,0.00533685,55.19568151,55.19568151
109,2014,4,13,0,0,1.03066,1.03108,1.02862,1.02977,4212,69.58273722,0.00543872,0.00519419,55.19568151,55.19568151
110,2014,4,14,0,0,1.0298,1.0339,1.02971,1.03215,60336,73.31261879,0.00572763,0.00514263,58.20895522,58.20895522
111,2014,4,15,0,0,1.03215,1.03279,1.02541,1.02637,66604,54.40905243,0.00542763,0.00510097,77.70767613,77.70767613
112,2014,4,16,0,0,1.02637,1.03483,1.02568,1.03185,66731,64.52645651,0.00556788,0.00511709,89.36438011,89.36438011
113,2014,4,17,0,0,1.03185,1.03329,1.0254,1.02686,49791,52.21630518,0.00521625,0.00515916,89.73020017,89.73020017
114,2014,4,18,0,0,1.02688,1.02897,1.02589,1.02775,18829,54.04076627,0.00495231,0.0051874,88.36158192,88.36158192
115,2014,4,20,0,0,1.02847,1.02926,1.02808,1.02841,2385,55.51041633,0.00474173,0.00522352,78.05068226,78.05068226
116,2014,4,21,0,0,1.02842,1.03025,1.02588,1.0287,35801,56.2279445,0.00454584,0.00520569,69.14044152,69.14044152
117,2014,4,22,0,0,1.02874,1.03395,1.0285,1.03325,51986,66.2048379,0.00470353,0.00514684,44.53213078,44.53213078
118,2014,4,23,0,0,1.03325,1.0342,1.02258,1.02451,57547,43.82124057,0.00407626,0.00499545,21.2183436,21.2183436
119,2014,4,24,0,0,1.02451,1.0257,1.02008,1.02138,47574,38.39723853,0.00328868,0.00472446,13.83344804,13.83344804
120,2014,4,25,0,0,1.02139,1.0246,1.02036,1.02301,40570,42.7058332,0.00276417,0.00442852,17.84298176,17.84298176
121,2014,4,27,0,0,1.02355,1.0237,1.02241,1.02313,2438,43.0479585,0.00233131,0.0040689,31.70055453,31.70055453
122,2014,4,28,0,0,1.02315,1.02659,1.01955,1.01993,51840,36.30360855,0.00171033,0.00367935,47.90123457,47.90123457
123,2014,4,29,0,0,1.01993,1.02016,1.01391,1.0156,55808,29.10511574,0.00085891,0.00322453,71.55049787,71.55049787
124,2014,4,30,0,0,1.0156,1.01878,1.01498,1.0178,56145,36.56146894,0.00035755,0.0027374,85.75539568,85.75539568
125,2014,5,1,0,0,1.01784,1.02116,1.01502,1.01675,50245,34.53876735,-0.00012309,0.00221863,85.546875,85.546875
126,2014,5,2,0,0,1.01672,1.01837,1.01145,1.01833,47185,40.33374222,-0.00037222,0.00165465,74.8257165,74.8257165
127,2014,5,4,0,0,1.0187,1.01923,1.01777,1.0179,2533,39.23104714,-0.00059746,0.00113535,69.61178046,69.61178046
128,2014,5,5,0,0,1.01787,1.01931,1.01515,1.01716,47842,37.1896876,-0.00082616,0.00067815,65.16516517,65.16516517
129,2014,5,6,0,0,1.01715,1.02175,1.01512,1.01801,60318,41.28399192,-0.00092812,0.00026789,54.6474359,54.6474359
130,2014,5,7,0,0,1.01801,1.01846,1.0154,1.01585,48792,34.5977945,-0.00116973,-0.00012111,33.30479452,33.30479452
131,2014,5,8,0,0,1.01577,1.02221,1.01395,1.0146,52297,31.18757615,-0.00144541,-0.00047175,15.80937973,15.80937973
132,2014,5,9,0,0,1.01457,1.02205,1.01215,1.02009,46937,54.2792791,-0.00120698,-0.00070129,14.94992847,14.94992847
133,2014,5,11,0,0,1.01997,1.02058,1.0195,1.01977,2311,53.06826713,-0.00103195,-0.00085568,21.15646259,21.15646259
134,2014,5,12,0,0,1.01977,1.0215,1.01861,1.01997,43060,53.81954293,-0.0008671,-0.00093835,27.18023256,27.18023256
135,2014,5,13,0,0,1.01999,1.0224,1.01794,1.02097,51866,57.76354441,-0.00064829,-0.00096902,28.10945274,28.10945274
136,2014,5,14,0,0,1.02096,1.02624,1.01949,1.02,51302,52.67277351,-0.00054685,-0.0009634,28.47490347,28.47490347
137,2014,5,15,0,0,1.01998,1.02021,1.015,1.0174,52561,41.29256984,-0.00066855,-0.00094589,14.81795089,14.81795089
138,2014,5,16,0,0,1.01744,1.0193,1.01595,1.01661,38987,38.35501152,-0.0008193,-0.0009338,9.55017301,9.55017301
139,2014,5,18,0,0,1.01736,1.01779,1.01683,1.01738,2706,42.96860185,-0.00086665,-0.00090012,9.47922762,9.47922762
140,2014,5,19,0,0,1.01737,1.01785,1.01342,1.0146,51016,32.66976599,-0.00111563,-0.00086348,21.76100629,21.76100629
141,2014,5,20,0,0,1.01458,1.01515,1.00694,1.00721,63551,18.73983236,-0.00188751,-0.00093909,36.00867679,36.00867679
142,2014,5,21,0,0,1.00721,1.00981,1.00517,1.00789,62497,22.29659072,-0.0024165,-0.00109293,53.14885496,53.14885496
143,2014,5,22,0,0,1.00789,1.01155,1.00355,1.00487,55831,18.17476,-0.00304433,-0.00133485,56.73758865,56.73758865
144,2014,5,23,0,0,1.00487,1.0073,1.00287,1.00309,44946,16.12496546,-0.00364351,-0.00166765,51.98237885,51.98237885
145,2014,5,25,0,0,1.00371,1.00447,1.00333,1.00417,2498,22.32604906,-0.00398529,-0.0020497,28.46270928,28.46270928
146,2014,5,26,0,0,1.00416,1.00507,1.00266,1.00493,37906,26.77088067,-0.00414701,-0.00243619,15.81027668,15.81027668
147,2014,5,27,0,0,1.00499,1.00602,1.00299,1.00555,53840,30.5531905,-0.00417701,-0.00280927,34.46658851,34.46658851
148,2014,5,28,0,0,1.00556,1.0056,1.0008,1.00266,54601,23.85321571,-0.00438344,-0.00320003,33.60824742,33.60824742
149,2014,5,29,0,0,1.00266,1.01155,1.00175,1.00884,60215,50.78044648,-0.00400224,-0.00352076,37.96992481,37.96992481
150,2014,5,30,0,0,1.00886,1.01068,1.00706,1.00957,50406,53.06759371,-0.00359973,-0.00371101,23.25383305,23.25383305
151,2014,6,1,0,0,1.00894,1.0098,1.00796,1.00807,3909,47.74856908,-0.00336301,-0.00381617,25.16025641,25.16025641
152,2014,6,2,0,0,1.00807,1.00941,1.00315,1.0067,55242,43.14102822,-0.00324851,-0.00383886,21.79487179,21.79487179
153,2014,6,3,0,0,1.0067,1.01211,1.0058,1.01061,61830,56.96742819,-0.00280987,-0.00374623,17.99242424,17.99242424
154,2014,6,4,0,0,1.01063,1.01605,1.01043,1.01465,66427,66.72218271,-0.00211191,-0.00353808,13.61556064,13.61556064
155,2014,6,5,0,0,1.01465,1.02108,1.0136,1.01845,73649,73.35115806,-0.00123787,-0.00321484,24.59893048,24.59893048
156,2014,6,6,0,0,1.01845,1.02299,1.01663,1.02002,56600,75.68577115,-0.00041373,-0.0027967,35.41147132,35.41147132
157,2014,6,8,0,0,1.02011,1.02101,1.02005,1.02073,2985,76.75995597,0.00029331,-0.00227706,55.875,55.875
158,2014,6,9,0,0,1.02071,1.02301,1.01805,1.0188,71386,67.32689113,0.00068996,-0.0017557,49.52510176,49.52510176
159,2014,6,10,0,0,1.0188,1.02333,1.01875,1.02099,82076,71.89860986,0.00116757,-0.001226,43.73177843,43.73177843
160,2014,6,11,0,0,1.02098,1.02409,1.01903,1.01949,79789,64.66803778,0.00140879,-0.0006958,23.28571429,23.28571429
161,2014,6,12,0,0,1.0195,1.0237,1.0161,1.0228,87233,71.93430668,0.00184578,-0.00012977,15.38461538,15.38461538
162,2014,6,13,0,0,1.02275,1.02307,1.01761,1.0203,68446,60.89839191,0.00196768,0.00040107,15.55555556,15.55555556
163,2014,6,15,0,0,1.01988,1.02067,1.01948,1.01951,1465,57.63838905,0.00197775,0.00085547,18.24146982,18.24146982
164,2014,6,16,0,0,1.01956,1.0213,1.01832,1.01888,56379,54.90390353,0.00191284,0.00120555,31.32372215,31.32372215
165,2014,6,17,0,0,1.01885,1.0192,1.01287,1.014,59993,38.42830807,0.0014509,0.00141273,39.11806543,39.11806543
166,2014,6,18,0,0,1.01396,1.01989,1.01347,1.01848,67942,53.4041205,0.00142982,0.00153901,39.77591036,39.77591036
167,2014,6,19,0,0,1.01845,1.0199,1.01599,1.0165,69692,47.45290016,0.00123907,0.00160002,20.96774194,20.96774194
168,2014,6,20,0,0,1.01649,1.01811,1.00904,1.00956,56607,32.59815153,0.00052188,0.00152828,4.93550196,4.93550196
169,2014,6,22,0,0,1.00807,1.00979,1.00793,1.00896,3048,31.60037485,-0.00009384,0.00136132,7.93591654,7.93591654
170,2014,6,23,0,0,1.00897,1.01396,1.00882,1.01091,58235,38.71313162,-0.00041961,0.00110961,9.43560058,9.43560058
171,2014,6,24,0,0,1.0109,1.01158,1.00541,1.00593,61070,29.5558075,-0.00106732,0.00077239,14.64307505,14.64307505
172,2014,6,25,0,0,1.00591,1.00853,1.00499,1.00831,58488,37.76398038,-0.00137277,0.00040011,25.76214405,25.76214405
173,2014,6,26,0,0,1.00828,1.00933,1.00483,1.00556,61838,32.6374856,-0.00181581,-0.00001419,43.59085024,43.59085024
174,2014,6,27,0,0,1.00556,1.00839,1.00362,1.00488,50654,31.40750243,-0.00219648,-0.00041945,66.68548842,66.68548842
175,2014,6,29,0,0,1.00446,1.00506,1.00393,1.00401,1633,29.73485128,-0.00253909,-0.00086044,63.64329268,63.64329268
176,2014,6,30,0,0,1.00401,1.00704,1.00259,1.00608,55158,38.78449154,-0.00261345,-0.0012885,53.63558597,53.63558597
177,2014,7,1,0,0,1.00609,1.01164,1.00444,1.00934,56506,50.49846108,-0.00238188,-0.00161114,39.64552239,39.64552239
178,2014,7,2,0,0,1.00934,1.00977,1.00383,1.00614,58411,41.42137749,-0.00242857,-0.00187055,55.08885299,55.08885299
179,2014,7,3,0,0,1.00616,1.0068,0.99355,0.99418,68337,23.22107741,-0.00339155,-0.00220077,59.67190704,59.67190704
180,2014,7,4,0,0,0.99418,0.9981,0.99363,0.99722,44742,32.07206293,-0.00386486,-0.00251161,60.3427896,60.3427896
181,2014,7,6,0,0,0.99708,0.99728,0.99636,0.99686,2416,31.5692692,-0.00422037,-0.00282801,49.91055456,49.91055456
182,2014,7,7,0,0,0.99685,1.00134,0.99553,1.00093,50885,43.29462168,-0.00412613,-0.00308471,43.26113117,43.26113117
183,2014,7,8,0,0,1.00093,1.00491,1.0009,1.00402,54848,50.7667466,-0.00375878,-0.0032583,40.25110783,40.25110783
184,2014,7,9,0,0,1.00403,1.00494,1.00024,1.00331,51002,49.03465963,-0.00348477,-0.00336337,45.69789675,45.69789675
185,2014,7,10,0,0,1.00331,1.00683,0.99809,0.99913,65992,39.72525721,-0.00356383,-0.00346897,42.61796043,42.61796043
186,2014,7,11,0,0,0.99913,1.00798,0.99793,1.00755,60187,58.32114799,-0.00291347,-0.00352803,26.19392185,26.19392185
187,2014,7,13,0,0,1.00691,1.00716,1.00612,1.00644,2787,55.67915341,-0.00245928,-0.00353145,24.16267943,24.16267943
188,2014,7,14,0,0,1.00642,1.00998,1.00546,1.00622,52461,55.10196259,-0.00209295,-0.00338716,26.08286252,26.08286252
189,2014,7,15,0,0,1.00622,1.00895,1.00449,1.00709,73661,57.1512745,-0.00171269,-0.00314803,34.28571429,34.28571429
190,2014,7,16,0,0,1.00708,1.00992,1.00392,1.00538,70523,51.73626271,-0.00153166,-0.00284928,40.46296296,40.46296296
191,2014,7,17,0,0,1.0054,1.00888,1.00436,1.00572,69359,52.77422641,-0.00134525,-0.0025403,52.23725286,52.23725286
192,2014,7,18,0,0,1.0057,1.0101,1.00438,1.0082,61521,60.08007241,-0.00098603,-0.00223221,65.40880503,65.40880503
193,2014,7,20,0,0,1.00822,1.00926,1.0078,1.00873,2526,61.5626448,-0.00065108,-0.00191736,62.4872579,62.4872579
194,2014,7,21,0,0,1.00871,1.00903,1.00543,1.00552,47779,48.76546001,-0.00063731,-0.00159219,59.18762089,59.18762089
195,2014,7,22,0,0,1.00552,1.01152,1.00527,1.00809,62612,57.09594672,-0.00041423,-0.0013145,65.28599606,65.28599606
196,2014,7,23,0,0,1.00807,1.01502,1.00725,1.01297,64383,68.45748894,0.00015455,-0.00102407,77.1291866,77.1291866
197,2014,7,24,0,0,1.01297,1.01666,1.0104,1.01162,57427,63.06730058,0.00049072,-0.000737,67.46806912,67.46806912
198,2014,7,25,0,0,1.01166,1.01736,1.01002,1.0162,55858,71.84247804,0.00111386,-0.00042294,65.60150376,65.60150376
199,2014,7,27,0,0,1.01604,1.01632,1.01565,1.0161,2547,71.41027593,0.00158141,-0.00007704,62.95690125,62.95690125
200,2014,7,28,0,0,1.01612,1.01782,1.01388,1.01588,54156,70.32439785,0.00191215,0.00028489,70.26732133,70.26732133
201,2014,7,29,0,0,1.01588,1.01906,1.01448,1.01812,67460,74.8646274,0.00232818,0.00065314,69.88543372,69.88543372
202,2014,7,30,0,0,1.01812,1.01877,1.01481,1.01697,84203,68.58009506,0.00253586,0.00100724,71.41033823,71.41033823
203,2014,7,31,0,0,1.01697,1.01727,1.01167,1.01419,87983,55.45186446,0.0024479,0.00135004,72.11838006,72.11838006
204,2014,8,1,0,0,1.01427,1.01726,1.01301,1.01716,103711,64.03341494,0.00258802,0.00168363,74.80620155,74.80620155
205,2014,8,3,0,0,1.01601,1.0171,1.01601,1.01687,2682,62.65841099,0.00264517,0.00196036,61.09422492,61.09422492
206,2014,8,4,0,0,1.01689,1.01892,1.01681,1.01754,75391,64.70145481,0.00271325,0.00220731,44.73963868,44.73963868
