Date,Year,Month,Day,Hour,Minute,Open Price,High,Low,Close,Volume,RSI,MACD_M,MACD_S,STO_K,STO_D
102,2014,4,7,0,0,0.76673,0.7681,0.76219,0.76381,22899,55.95590271,0.00510708,0.00563764,89.3989071,89.3989071
103,2014,4,8,0,0,0.76377,0.76924,0.76374,0.76559,31972,60.58476965,0.00498386,0.00556193,90.89356858,90.89356858
104,2014,4,9,0,0,0.76561,0.76981,0.76165,0.76655,32483,63.02954945,0.00490711,0.00542257,91.69755374,91.69755374
105,2014,4,10,0,0,0.76658,0.76904,0.75908,0.75995,39671,42.08978223,0.00426456,0.00518652,76.08267717,76.08267717
106,2014,4,11,0,0,0.76068,0.7624,0.7556,0.76025,31835,43.09236967,0.00373647,0.00493557,62.66471449,62.66471449
107,2014,4,13,0,0,0.7616,0.76233,0.76085,0.76173,1966,48.2490762,0.0033982,0.00469973,53.57624831,53.57624831
108,2014,4,14,0,0,0.7617,0.76488,0.75786,0.76434,35743,56.38115625,0.00330266,0.00448994,55.19568151,55.19568151
109,2014,4,15,0,0,0.76435,0.7648,0.7565,0.75886,47935,40.71077014,0.00275301,0.00420269,55.19568151,55.19568151
110,2014,4,16,0,0,0.7589,0.76139,0.75438,0.76033,53701,45.45518601,0.00240827,0.00387347,58.20895522,58.20895522
111,2014,4,17,0,0,0.76036,0.76203,0.75485,0.75687,37761,37.26623902,0.00183472,0.00350987,77.70767613,77.70767613
112,2014,4,18,0,0,0.75686,0.75827,0.7566,0.75682,11155,37.15339363,0.00136046,0.00310727,89.36438011,89.36438011
113,2014,4,20,0,0,0.75675,0.75955,0.75672,0.75902,1177,45.60815739,0.00114888,0.00268969,89.73020017,89.73020017
114,2014,4,21,0,0,0.75904,0.75911,0.75594,0.75864,15140,44.40436117,0.00093971,0.00232027,88.36158192,88.36158192
115,2014,4,22,0,0,0.75852,0.76261,0.75827,0.76176,34967,55.62394873,0.00101401,0.00201777,78.05068226,78.05068226
116,2014,4,23,0,0,0.76174,0.76282,0.75496,0.76039,49174,50.41218791,0.00095138,0.0017459,69.14044152,69.14044152
117,2014,4,24,0,0,0.76037,0.76282,0.75386,0.75564,44818,36.55698563,0.00051255,0.00143589,44.53213078,44.53213078
118,2014,4,25,0,0,0.75565,0.75738,0.75422,0.75518,28122,35.45600879,0.0001262,0.00114402,21.2183436,21.2183436
119,2014,4,27,0,0,0.7552,0.75606,0.75517,0.7558,1003,38.37443916,-0.00012848,0.00086216,13.83344804,13.83344804
120,2014,4,28,0,0,0.75582,0.75712,0.74935,0.75105,47626,27.32930825,-0.00070546,0.00057992,17.84298176,17.84298176
121,2014,4,29,0,0,0.75107,0.75647,0.74871,0.75608,39920,46.39185012,-0.00074822,0.00034562,31.70055453,31.70055453
122,2014,4,30,0,0,0.75606,0.75944,0.75264,0.75764,59247,51.0388878,-0.00064875,0.00014588,47.90123457,47.90123457
123,2014,5,1,0,0,0.75759,0.75998,0.75589,0.75859,29091,53.87933507,-0.00048764,-0.00001271,71.55049787,71.55049787
124,2014,5,2,0,0,0.75859,0.76248,0.75741,0.76049,58752,59.37818164,-0.00020429,-0.00014808,85.75539568,85.75539568
125,2014,5,4,0,0,0.75997,0.7605,0.75903,0.75984,563,56.68094133,-0.00003182,-0.00025732,85.546875,85.546875
126,2014,5,5,0,0,0.75989,0.76238,0.75865,0.76238,25445,64.11282878,0.00030629,-0.00028024,74.8257165,74.8257165
127,2014,5,6,0,0,0.76236,0.76689,0.75987,0.76135,59350,59.29974689,0.00048554,-0.00024032,69.61178046,69.61178046
128,2014,5,7,0,0,0.7613,0.7614,0.75708,0.75779,57757,45.5200271,0.00033645,-0.00018866,65.16516517,65.16516517
129,2014,5,8,0,0,0.75779,0.76135,0.75266,0.76074,59454,55.51384112,0.00045114,-0.00006015,54.6474359,54.6474359
