Date,Year,Month,Day,Hour,Minute,Open Price,High,Low,Close,Volume,RSI,MACD_M,MACD_S,STO_K,STO_D
222,2014,8,22,0,0,1.09445,1.09781,1.09271,1.09417,18075,58.09195985,0.00321215,0.00361558,88.45177665,88.45177665
223,2014,8,24,0,0,1.09646,1.09682,1.09577,1.09679,1941,66.10506712,0.00331068,0.00345347,79.27773001,79.27773001
224,2014,8,25,0,0,1.09678,1.09961,1.09419,1.09934,14839,72.15140684,0.00355356,0.00336465,59.7977244,59.7977244
225,2014,8,26,0,0,1.09935,1.09953,1.09399,1.09498,17463,53.21540662,0.00335555,0.00330459,38.42302879,38.42302879
226,2014,8,27,0,0,1.09497,1.09519,1.08273,1.0867,23603,33.64913757,0.00250166,0.00319745,35.23809524,35.23809524
227,2014,8,28,0,0,1.08669,1.0867,1.08353,1.08551,20555,31.69512853,0.00170922,0.00304596,34.25149701,34.25149701
228,2014,8,29,0,0,1.08548,1.08781,1.08096,1.08771,17704,39.29800764,0.00124438,0.00283832,35.86956522,35.86956522
229,2014,8,31,0,0,1.08731,1.08769,1.08674,1.0876,1283,39.04449303,0.00085724,0.00256121,39.89795918,39.89795918
230,2014,9,1,0,0,1.08759,1.08765,1.08551,1.08685,11914,37.13870506,0.00048432,0.00224764,49.56937799,49.56937799
231,2014,9,2,0,0,1.08684,1.0934,1.08658,1.09293,20449,56.99264275,0.00067164,0.00196536,58.43137255,58.43137255
232,2014,9,3,0,0,1.09294,1.09412,1.08698,1.08883,21894,45.6496459,0.00048369,0.00165125,66.8627451,66.8627451
233,2014,9,4,0,0,1.08882,1.09082,1.082,1.08863,24204,45.13837874,0.00031496,0.00129141,71.09053498,71.09053498
234,2014,9,5,0,0,1.08862,1.09012,1.08393,1.08791,21060,43.11049618,0.00012174,0.00093209,78.68480726,78.68480726
235,2014,9,7,0,0,1.08796,1.08865,1.08786,1.08854,1255,45.60514551,0.00001923,0.00065627,87.1254162,87.1254162
236,2014,9,8,0,0,1.08853,1.09818,1.08827,1.09812,19531,69.40577873,0.00070291,0.00054446,88.98488121,88.98488121
237,2014,9,9,0,0,1.09811,1.10303,1.09632,1.09728,26171,66.43226257,0.00116354,0.00053548,87.86610879,87.86610879
238,2014,9,10,0,0,1.09727,1.1013,1.09327,1.09509,25230,58.77335587,0.00133647,0.00058872,89.97695853,89.97695853
239,2014,9,11,0,0,1.09511,1.10574,1.09376,1.10358,25208,72.90274526,0.002134,0.00077202,81.22555411,81.22555411
240,2014,9,12,0,0,1.10367,1.10964,1.10296,1.10916,22665,78.54185847,0.00317964,0.00105069,85.95988539,85.95988539
241,2014,9,14,0,0,1.10846,1.10907,1.10821,1.10872,1496,77.06643711,0.00392755,0.00143334,70.02840909,70.02840909
242,2014,9,15,0,0,1.10869,1.10973,1.10343,1.105,21342,65.01905698,0.004172,0.0018619,65.04178273,65.04178273
243,2014,9,16,0,0,1.10499,1.10703,1.09648,1.09739,26173,47.35229756,0.00370892,0.00226047,50.88195387,50.88195387
244,2014,9,17,0,0,1.0974,1.10222,1.09255,1.1009,25518,54.06812667,0.00358384,0.00265654,45.2173913,45.2173913
245,2014,9,18,0,0,1.10086,1.1014,1.09278,1.09418,22419,42.07884915,0.00290893,0.00290165,30.54755043,30.54755043
246,2014,9,19,0,0,1.09417,1.09784,1.08859,1.09621,22724,46.27724623,0.00250894,0.00305114,30.69705094,30.69705094
247,2014,9,21,0,0,1.09676,1.09681,1.09453,1.09466,1328,43.47037697,0.00204332,0.00312968,36.66666667,36.66666667
248,2014,9,22,0,0,1.09467,1.10431,1.09252,1.10391,21172,60.25452205,0.00239312,0.00315847,53.38753388,53.38753388
249,2014,9,23,0,0,1.1039,1.10823,1.09851,1.10701,22712,64.38860232,0.00288721,0.00312598,55.50847458,55.50847458
250,2014,9,24,0,0,1.10702,1.1121,1.1052,1.10751,22013,65.07222614,0.0032813,0.00305417,53.04232804,53.04232804
251,2014,9,25,0,0,1.10752,1.11261,1.10628,1.11052,29370,69.22189404,0.00379277,0.00301204,45.8994709,45.8994709
252,2014,9,26,0,0,1.11054,1.11674,1.10913,1.11521,24414,74.68845531,0.00452441,0.00310265,44.06548431,44.06548431
253,2014,9,28,0,0,1.11516,1.11641,1.11516,1.1164,1736,75.9527786,0.005141,0.00327567,47.78481013,47.78481013
254,2014,9,29,0,0,1.11639,1.11771,1.11302,1.11584,21203,73.92546284,0.00552083,0.00356588,72.28525122,72.28525122
255,2014,9,30,0,0,1.11583,1.12181,1.11336,1.12065,25044,79.42795104,0.0061392,0.00396924,74.03560831,74.03560831
256,2014,10,1,0,0,1.12066,1.12219,1.11494,1.11516,30353,62.00432463,0.00611576,0.00442173,67.24351051,67.24351051
257,2014,10,2,0,0,1.11515,1.11765,1.10704,1.11572,37676,62.97097612,0.00607238,0.00483054,65.61771562,65.61771562
258,2014,10,3,0,0,1.11573,1.12687,1.11568,1.12421,26965,74.46255415,0.00664646,0.00524823,68.64801865,68.64801865
259,2014,10,5,0,0,1.12501,1.12639,1.12501,1.12594,1286,76.2171854,0.0071585,0.00567903,71.74193548,71.74193548
260,2014,10,6,0,0,1.12593,1.12602,1.11105,1.11446,23928,49.75253389,0.0065623,0.00598676,70.99236641,70.99236641
261,2014,10,7,0,0,1.11445,1.11946,1.11303,1.11592,29407,52.21441965,0.00613688,0.00616592,76.48725212,76.48725212
262,2014,10,8,0,0,1.11591,1.12088,1.10924,1.11034,30921,42.85262179,0.00528851,0.00618231,77.80373832,77.80373832
263,2014,10,9,0,0,1.11035,1.119,1.10807,1.11813,33596,55.76911182,0.00518499,0.006145,76.9470405,76.9470405
264,2014,10,10,0,0,1.1181,1.12208,1.11593,1.11977,33157,58.0953978,0.00517562,0.00603794,72.74143302,72.74143302
265,2014,10,12,0,0,1.11781,1.1205,1.11772,1.11866,2225,55.77889274,0.00502076,0.00591627,64.59923664,64.59923664
266,2014,10,13,0,0,1.11865,1.12181,1.1181,1.12058,23647,59.07221904,0.00499537,0.0057966,52.3906409,52.3906409
267,2014,10,14,0,0,1.12057,1.13165,1.11913,1.13151,27578,72.61658083,0.00579045,0.00570149,53.48583878,53.48583878
268,2014,10,15,0,0,1.1315,1.1384,1.12258,1.12649,47742,61.67928363,0.00594694,0.00556687,57.7594123,57.7594123
269,2014,10,16,0,0,1.1265,1.13601,1.12255,1.12604,46224,60.72279122,0.00596588,0.0055006,58.12672176,58.12672176
270,2014,10,17,0,0,1.12603,1.12816,1.12095,1.12756,39425,62.98482889,0.00603398,0.00548917,46.66666667,46.66666667
271,2014,10,19,0,0,1.12871,1.12919,1.12766,1.12889,2511,65.0401676,0.00612467,0.00558207,28.39879154,28.39879154
272,2014,10,20,0,0,1.12888,1.12945,1.125,1.12941,33484,65.90375963,0.00616741,0.00569123,24.51171875,24.51171875
273,2014,10,21,0,0,1.12942,1.1295,1.12017,1.12282,42528,48.27295807,0.00560491,0.00573893,41.27423823,41.27423823
274,2014,10,22,0,0,1.12284,1.12929,1.1183,1.12515,48932,53.41382345,0.00528621,0.00576843,67.7919708,67.7919708
275,2014,10,23,0,0,1.12514,1.12629,1.12061,1.12242,43163,47.02525875,0.00475849,0.00574211,83.3011583,83.3011583
276,2014,10,24,0,0,1.12241,1.12418,1.11934,1.12298,31878,48.49938347,0.00433548,0.00558044,80.23952096,80.23952096
277,2014,10,26,0,0,1.12277,1.12403,1.12272,1.12368,2053,50.50782293,0.00401049,0.00536528,63.08871851,63.08871851
